onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n01621127_19020	2	2	n01443537_22563	1	1	11	33.267297
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n03716966_28524	9	9	n03710193_22225	8	8	88	49.766937
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	57.681889
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	65.595291
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02882301_14188	7	7	n01443537_22563	1	1	61	83.113214
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n02690373_7713	6	6	n02139199_10398	4	4	54	90.100330
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n03716966_28524	9	9	n02190790_15121	5	5	85	105.760878
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n01621127_19020	2	2	n02882301_14188	7	7	17	114.498973
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n01621127_19020	2	2	n02190790_15121	5	5	15	121.596881
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n02690373_7713	6	6	n03710193_22225	8	8	58	129.795844
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	137.729003
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	1	n04252077_10859	10	10	n01621127_19020	2	2	92	146.281505
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n03710193_22225	8	8	n02128385_20264	3	3	73	154.092985
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n03710193_22225	8	8	n02882301_14188	7	7	77	161.629446
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n01443537_22563	1	1	n04252077_10859	10	10	10	178.159775
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n03716966_28524	9	9	n01443537_22563	1	1	81	186.058298
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n02690373_7713	6	6	n01443537_22563	1	1	51	194.207605
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n02139199_10398	4	4	n03710193_22225	8	8	38	202.459001
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n02128385_20264	3	3	n01621127_19020	2	2	22	209.807908
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n04252077_10859	10	10	n02190790_15121	5	5	95	217.592331
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02882301_14188	7	7	n02128385_20264	3	3	63	225.741769
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n03716966_28524	9	9	n02128385_20264	3	3	83	233.624332
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	2	n02882301_14188	7	7	n02690373_7713	6	6	66	241.822713
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n03710193_22225	8	8	n01621127_19020	2	2	72	249.575194
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n03716966_28524	9	9	n04252077_10859	10	10	90	257.808386
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02139199_10398	4	4	n03716966_28524	9	9	39	265.654621
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02882301_14188	7	7	n03716966_28524	9	9	69	273.721778
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
