onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	2	n02139199_10398	4	4	n01443537_22563	1	1	31	283.702540
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	2	n03716966_28524	9	9	n01621127_19020	2	2	82	292.533329
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	1	n01443537_22563	1	1	n01621127_19020	2	2	2	297.747714
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	1	n03716966_28524	9	9	n01443537_22563	1	1	81	306.016295
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	2	n03710193_22225	8	8	n01443537_22563	1	1	71	329.348115
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	1	n02139199_10398	4	4	n01621127_19020	2	2	32	337.530431
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	1	n01621127_19020	2	2	n02882301_14188	7	7	17	345.578775
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n03716966_28524	9	9	n03710193_22225	8	8	88	353.362735
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	1	n01621127_19020	2	2	n02128385_20264	3	3	13	363.446995
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	1	n02139199_10398	4	4	n04252077_10859	10	10	40	369.626720
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n02190790_15121	5	5	n03716966_28524	9	9	49	377.578478
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	1	n03710193_22225	8	8	n02139199_10398	4	4	74	385.597013
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n03710193_22225	8	8	n02690373_7713	6	6	76	393.365125
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	401.510238
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	1	n02128385_20264	3	3	n01443537_22563	1	1	21	409.945800
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n02139199_10398	4	4	n02190790_15121	5	5	35	417.993825
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	1	n02128385_20264	3	3	n02690373_7713	6	6	26	426.975680
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n01621127_19020	2	2	n03710193_22225	8	8	18	433.576263
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	2	n01443537_22563	1	1	n04252077_10859	10	10	10	449.507584
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	458.441463
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n01621127_19020	2	2	n02690373_7713	6	6	16	466.406942
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
