onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	33.782517
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02139199_10398	4	4	n02128385_20264	3	3	33	42.311798
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	66.446462
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	74.078706
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02190790_15121	5	5	n04252077_10859	10	10	50	82.713415
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n03716966_28524	9	9	n02882301_14188	7	7	87	89.545469
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02128385_20264	3	3	n02690373_7713	6	6	26	97.445684
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n01443537_22563	1	1	n03716966_28524	9	9	9	105.924609
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02690373_7713	6	6	n02190790_15121	5	5	55	113.908456
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n02128385_20264	3	3	n03710193_22225	8	8	28	121.759401
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n02882301_14188	7	7	n02139199_10398	4	4	64	130.358089
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n03710193_22225	8	8	n01443537_22563	1	1	71	137.953881
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n01621127_19020	2	2	n02128385_20264	3	3	13	154.809420
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n02882301_14188	7	7	n01621127_19020	2	2	62	160.889535
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n01621127_19020	2	2	n02690373_7713	6	6	16	169.909058
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n01443537_22563	1	1	n02690373_7713	6	6	6	177.637421
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n02139199_10398	4	4	n02190790_15121	5	5	35	187.172835
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	194.097247
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	201.905062
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n02882301_14188	7	7	n03710193_22225	8	8	68	209.517072
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n02690373_7713	6	6	n04252077_10859	10	10	60	217.655131
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02690373_7713	6	6	n02882301_14188	7	7	57	226.120104
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n03716966_28524	9	9	n01621127_19020	2	2	82	234.235281
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02128385_20264	3	3	n01443537_22563	1	1	21	242.122377
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n03710193_22225	8	8	n02190790_15121	5	5	75	249.652547
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n04252077_10859	10	10	n03716966_28524	9	9	99	265.901543
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n03716966_28524	9	9	n02139199_10398	4	4	84	273.383955
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
