onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	2	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n02882301_14188	7	7	n03716966_28524	9	9	69	296.943439
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	305.090470
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	1	n02128385_20264	3	3	n01443537_22563	1	1	21	314.273138
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	1	n02690373_7713	6	6	n01621127_19020	2	2	52	321.739126
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	329.406021
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	1	n04252077_10859	10	10	n02882301_14188	7	7	97	337.758326
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	2	n04252077_10859	10	10	n01443537_22563	1	1	91	345.122625
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	1	n02690373_7713	6	6	n02139199_10398	4	4	54	353.884538
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	361.273005
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	1	n01621127_19020	2	2	n04252077_10859	10	10	20	369.569426
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	2	n02690373_7713	6	6	n02128385_20264	3	3	53	378.085844
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	1	n02139199_10398	4	4	n03716966_28524	9	9	39	386.134454
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	1	n02190790_15121	5	5	n01443537_22563	1	1	41	394.120195
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n03716966_28524	9	9	n04252077_10859	10	10	90	401.236071
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	1	n04252077_10859	10	10	n03710193_22225	8	8	98	409.717850
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n02882301_14188	7	7	n03710193_22225	8	8	68	417.753661
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	2	n01443537_22563	1	1	n03716966_28524	9	9	9	425.230829
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	433.468668
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n03710193_22225	8	8	n02690373_7713	6	6	76	441.167872
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	1	n03716966_28524	9	9	n01621127_19020	2	2	82	449.652159
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	2	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	1	n03710193_22225	8	8	n03716966_28524	9	9	79	465.898507
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
