onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03982430_37727	104	829	0.000000
40	8	1	n04090263_16066	109	867	0.000000
48	8	1	n02374451_11539	30	233	0.000000
56	8	1	n03746005_2516	93	737	0.000000
64	8	1	n02055803_9893	20	160	0.000000
72	8	1	n03612010_12996	85	674	0.000000
80	8	1	n01704323_10394	5	35	0.000000
88	8	1	n01768244_9298	7	55	0.000000
96	8	1	n12582231_44661	148	1184	0.000000
104	8	1	n04197391_8396	116	928	0.000000
112	8	1	n04477387_4979	136	1084	0.000000
120	8	1	n04442441_3265	135	1074	0.000000
128	8	1	n03079230_26890	57	453	0.000000
136	8	1	n01664990_7133	4	32	0.000000
144	8	1	n02480855_8638	36	287	0.000000
152	8	1	n02054036_15344	19	146	0.000000
160	8	1	n03394916_26448	67	531	0.000000
168	8	1	n03445777_10587	72	569	0.000000
176	8	1	n03397947_6288	68	541	0.000000
184	8	2	n03397947_6288	68	541	185.027237
192	8	1	n03496296_9005	77	616	0.000000
200	8	1	n04086273_22571	108	860	0.000000
208	8	1	n02439033_6549	33	262	0.000000
216	8	1	n03649909_19563	89	709	216.058297
224	8	1	n04284002_10270	123	977	0.000000
232	8	1	n04146614_9889	112	896	0.000000
240	8	1	n03792782_8413	96	768	0.000000
248	8	1	n03837869_9127	99	792	0.000000
256	8	1	n04154565_12763	113	898	0.000000
264	8	1	n01518878_14075	1	3	0.000000
272	8	1	n03544143_3031	81	645	0.000000
280	8	1	n02769748_32217	42	332	0.000000
288	8	2	n02769748_32217	42	332	289.025084
296	8	1	n04044716_7225	106	847	0.000000
304	8	1	n01772222_12347	9	69	0.000000
312	8	1	n02233338_13505	26	202	0.000000
320	8	1	n03642806_21320	87	693	0.000000
328	8	1	n04373894_51904	126	1007	0.000000
336	8	2	n04373894_51904	126	1007	337.024176
344	8	1	n01963571_19280	16	124	0.000000
352	8	1	n02766534_137	41	323	0.000000
360	8	1	n03512147_7137	78	624	0.000000
368	8	1	n04591713_2310	141	1122	0.000000
376	8	1	n02432983_24646	32	254	0.000000
384	8	1	n11978233_42157	147	1176	0.000000
392	8	2	n11978233_42157	147	1176	393.023061
400	8	1	n03187595_9726	60	480	0.000000
408	8	1	n03425413_21315	70	558	0.000000
416	8	1	n02226429_13460	25	195	0.000000
424	8	1	n03760671_10975	94	745	0.000000
432	8	1	n02481823_23004	37	294	0.000000
440	8	1	n04168199_9862	114	912	0.000000
448	8	2	n04168199_9862	114	912	449.038650
456	8	1	n13111881_6560	150	1198	0.000000
464	8	1	n01787835_13550	11	87	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
