onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02128385_20264	3	3	n01443537_22563	1	1	21	33.803735
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02882301_14188	7	7	n02190790_15121	5	5	65	42.218353
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n01621127_19020	2	2	n01443537_22563	1	1	11	57.867118
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02128385_20264	3	3	n02190790_15121	5	5	25	66.234806
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02139199_10398	4	4	n04252077_10859	10	10	40	74.317784
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n02139199_10398	4	4	n02882301_14188	7	7	37	82.184010
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02139199_10398	4	4	n01443537_22563	1	1	31	98.197980
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n03716966_28524	9	9	n01621127_19020	2	2	82	106.349377
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	114.182256
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n02128385_20264	3	3	n04252077_10859	10	10	30	121.848066
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n01443537_22563	1	1	n02882301_14188	7	7	7	130.033559
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n03716966_28524	9	9	n04252077_10859	10	10	90	138.113904
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n01621127_19020	2	2	n02190790_15121	5	5	15	146.181086
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	154.179841
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n01621127_19020	2	2	n03710193_22225	8	8	18	162.215089
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n02139199_10398	4	4	n03710193_22225	8	8	38	178.162604
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n04252077_10859	10	10	n01621127_19020	2	2	92	202.680079
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n04252077_10859	10	10	n01443537_22563	1	1	91	209.694098
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n02128385_20264	3	3	n03716966_28524	9	9	29	217.769748
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n01443537_22563	1	1	n03710193_22225	8	8	8	234.293010
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	2	n04252077_10859	10	10	n02690373_7713	6	6	96	242.323234
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n04252077_10859	10	10	n02190790_15121	5	5	95	249.877358
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02139199_10398	4	4	n02190790_15121	5	5	35	258.107472
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n01443537_22563	1	1	n02690373_7713	6	6	6	266.124962
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	274.695694
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
