onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n03716966_28524	9	9	n02139199_10398	4	4	84	41.828506
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02128385_20264	3	3	n04252077_10859	10	10	30	50.114751
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	58.197547
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n03716966_28524	9	9	n04252077_10859	10	10	90	66.111970
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	74.261951
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n02128385_20264	3	3	n01443537_22563	1	1	21	82.313150
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	90.161338
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n03710193_22225	8	8	n03716966_28524	9	9	79	98.213474
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	106.212524
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	1	n04252077_10859	10	10	n02190790_15121	5	5	95	114.162609
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n03710193_22225	8	8	n02128385_20264	3	3	73	122.195861
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n01621127_19020	2	2	n03710193_22225	8	8	18	130.209028
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n02190790_15121	5	5	n02128385_20264	3	3	43	138.028088
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n01621127_19020	2	2	n02882301_14188	7	7	17	145.858336
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n03716966_28524	9	9	n01443537_22563	1	1	81	154.154927
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n02690373_7713	6	6	n03710193_22225	8	8	58	162.158349
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02882301_14188	7	7	n02690373_7713	6	6	66	170.074048
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	178.158749
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n03710193_22225	8	8	n02190790_15121	5	5	75	186.175876
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n03716966_28524	9	9	n02128385_20264	3	3	83	202.004464
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n01443537_22563	1	1	n02882301_14188	7	7	7	218.154361
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n04252077_10859	10	10	n01621127_19020	2	2	92	226.171743
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n02139199_10398	4	4	n01621127_19020	2	2	32	234.338567
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02882301_14188	7	7	n02128385_20264	3	3	63	249.320253
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n02190790_15121	5	5	n02882301_14188	7	7	47	258.185653
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	274.218425
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
