onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02690373_7713	6	6	n03710193_22225	8	8	58	34.155433
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n03710193_22225	8	8	n01443537_22563	1	1	71	42.290545
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n02128385_20264	3	3	n02690373_7713	6	6	26	50.740151
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n01621127_19020	2	2	n02690373_7713	6	6	16	58.305931
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n03716966_28524	9	9	n02190790_15121	5	5	85	66.474491
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	74.495923
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n02690373_7713	6	6	n04252077_10859	10	10	60	82.353500
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n01443537_22563	1	1	n02139199_10398	4	4	4	90.355851
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n04252077_10859	10	10	n03710193_22225	8	8	98	106.219206
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	114.255409
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n01621127_19020	2	2	n02139199_10398	4	4	14	130.435864
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n03710193_22225	8	8	n01621127_19020	2	2	72	137.919586
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n03716966_28524	9	9	n02139199_10398	4	4	84	162.168477
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	170.400114
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	178.135718
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n03710193_22225	8	8	n03716966_28524	9	9	79	186.698470
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n03710193_22225	8	8	n02882301_14188	7	7	77	194.216832
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	202.233066
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n02690373_7713	6	6	n02190790_15121	5	5	55	218.249440
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n01443537_22563	1	1	n04252077_10859	10	10	10	226.099447
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n02690373_7713	6	6	n01443537_22563	1	1	51	234.264121
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02128385_20264	3	3	n02882301_14188	7	7	27	242.147336
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n03710193_22225	8	8	n02128385_20264	3	3	73	250.296502
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	258.296320
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02690373_7713	6	6	n03716966_28524	9	9	59	274.361331
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
