onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	1	n01621127_19020	2	2	n02139199_10398	4	4	14	282.343956
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	2	n01443537_22563	1	1	n02128385_20264	3	3	3	290.191493
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	1	n04252077_10859	10	10	n02190790_15121	5	5	95	298.143424
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	313.305523
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	2	n01443537_22563	1	1	n02882301_14188	7	7	7	322.158525
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	2	n04252077_10859	10	10	n01621127_19020	2	2	92	330.242106
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n01621127_19020	2	2	n03710193_22225	8	8	18	338.143105
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n01443537_22563	1	1	n02139199_10398	4	4	4	362.208614
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	1	n02128385_20264	3	3	n03716966_28524	9	9	29	369.639648
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n02139199_10398	4	4	n03710193_22225	8	8	38	378.124290
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	2	n02882301_14188	7	7	n02128385_20264	3	3	63	386.154681
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n02690373_7713	6	6	n02128385_20264	3	3	53	394.138816
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n03716966_28524	9	9	n02690373_7713	6	6	86	402.221470
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	1	n02690373_7713	6	6	n02190790_15121	5	5	55	410.091626
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n03710193_22225	8	8	n03716966_28524	9	9	79	418.236923
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	2	n02190790_15121	5	5	n01443537_22563	1	1	41	426.139093
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n04252077_10859	10	10	n03710193_22225	8	8	98	433.706095
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	442.303257
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	2	n02690373_7713	6	6	n02139199_10398	4	4	54	458.171747
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n02128385_20264	3	3	n03710193_22225	8	8	28	466.218929
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
