onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n07734744_13895	144	1145	0.000000
40	8	1	n02432983_16049	32	250	0.000000
48	8	1	n04612026_5059	142	1132	0.000000
56	8	1	n04009552_7141	105	839	0.000000
64	8	1	n02068974_4884	21	166	0.000000
72	8	1	n03255030_1413	62	490	0.000000
80	8	1	n13111881_11914	150	1194	0.000000
88	8	1	n03924679_5901	102	813	0.000000
96	8	1	n03038480_320	55	437	0.000000
104	8	2	n03038480_320	55	437	0.000000
112	8	1	n04146614_3266	112	892	0.000000
120	8	1	n03400231_4196	69	550	0.000000
128	8	1	n03397947_7453	68	542	0.000000
136	8	1	n02439033_15634	33	259	0.000000
144	8	1	n03612010_16528	85	675	0.000000
152	8	1	n03394916_19217	67	529	0.000000
160	8	1	n01963571_28170	16	126	0.000000
168	8	2	n01963571_28170	16	126	171.029037
176	8	1	n04086273_28013	108	861	0.000000
184	8	1	n04320973_12980	125	994	0.000000
192	8	1	n03445777_10587	72	569	0.000000
200	8	1	n01639765_48759	2	15	0.000000
208	8	1	n03886762_10969	100	793	0.000000
216	8	1	n01970164_23221	17	132	0.000000
224	8	1	n02943871_11050	52	410	0.000000
232	8	1	n02391049_2789	31	243	0.000000
240	8	2	n02391049_2789	31	243	241.027300
248	8	1	n03837869_5857	99	788	0.000000
256	8	1	n03790512_35174	95	758	0.000000
264	8	1	n02005790_7527	18	143	0.000000
272	8	1	n04409515_6804	130	1039	0.000000
280	8	1	n02226429_13460	25	195	0.000000
288	8	2	n02226429_13460	25	195	289.026521
296	8	1	n02799175_9738	43	344	0.000000
304	8	1	n04273569_6437	122	976	0.000000
312	8	1	n03646296_4808	88	700	0.000000
320	8	1	n03467796_5051	73	580	0.000000
328	8	1	n01768244_10258	7	49	0.000000
336	8	1	n03472535_4645	74	591	0.000000
344	8	1	n04409806_5820	131	1045	0.000000
352	8	1	n04254680_1247	119	948	0.000000
360	8	1	n03609235_3138	84	667	0.000000
368	8	2	n03609235_3138	84	667	369.024894
376	8	1	n03602883_10856	82	650	0.000000
384	8	1	n04313503_22884	124	989	0.000000
392	8	1	n02508213_5695	39	311	0.000000
400	8	1	n12596148_9625	149	1192	0.000000
408	8	1	n07758680_11558	146	1161	0.000000
416	8	1	n03436182_9434	71	568	0.000000
424	8	1	n02233338_214	26	205	0.000000
432	8	1	n01770393_29944	8	64	0.000000
440	8	1	n03079230_20064	57	451	0.000000
448	8	1	n04555897_18677	139	1106	0.000000
456	8	1	n04401680_24985	129	1028	0.000000
464	8	1	n03746005_8861	93	743	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
