onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03746005_4914	93	739	0.000000
40	8	1	n03924679_11484	102	810	0.000000
48	8	1	n03359137_44522	66	528	0.000000
56	8	2	n03359137_44522	66	528	57.097396
64	8	1	n02055803_7345	20	156	0.000000
72	8	1	n04086273_37855	108	863	0.000000
80	8	1	n03760671_7895	94	750	0.000000
88	8	1	n04401680_21301	129	1026	0.000000
96	8	1	n01784675_20773	10	78	0.000000
104	8	1	n03494278_29023	76	603	0.000000
112	8	1	n02481823_8477	37	296	0.000000
120	8	1	n02998003_7158	54	432	0.000000
128	8	1	n04168199_10839	114	907	0.000000
136	8	1	n02799175_14140	43	339	0.000000
144	8	1	n03079230_36697	57	455	0.000000
152	8	1	n03950228_27533	103	820	0.000000
160	8	2	n03950228_27533	103	820	161.030222
168	8	1	n02084071_21054	22	171	0.000000
176	8	2	n02084071_21054	22	171	177.029840
184	8	1	n04197391_6992	116	927	0.000000
192	8	1	n07756951_9462	145	1160	0.000000
200	8	1	n03918737_19975	101	804	0.000000
208	8	1	n01726692_8404	6	45	0.000000
216	8	2	n01726692_8404	6	45	217.029107
224	8	1	n01787835_11338	11	83	0.000000
232	8	1	n03609235_3801	84	668	0.000000
240	8	1	n01877134_11344	14	108	0.000000
248	8	1	n03425413_16822	70	554	0.000000
256	8	1	n03665924_26158	90	714	0.000000
264	8	1	n04154565_15261	113	900	0.000000
272	8	1	n03335030_41914	64	511	0.000000
280	8	2	n03335030_41914	64	511	281.027861
288	8	1	n02480855_14628	36	283	0.000000
296	8	1	n12596148_4136	149	1186	0.000000
304	8	1	n04123740_14377	111	884	0.000000
312	8	1	n02391049_2286	31	242	0.000000
320	8	1	n04409515_5752	130	1038	0.000000
328	8	1	n03793489_7412	97	775	0.000000
336	8	1	n02974003_6740	53	421	0.000000
344	8	1	n01639765_47681	2	14	0.000000
352	8	1	n03743279_12095	92	730	0.000000
360	8	1	n04497801_3101	138	1100	0.000000
368	8	1	n01944390_20670	15	118	0.000000
376	8	1	n11978233_28156	147	1174	0.000000
384	8	1	n04272054_48893	121	965	0.000000
392	8	1	n03790512_40609	95	759	0.000000
400	8	1	n02005790_10287	18	137	0.000000
408	8	1	n02317335_14310	28	218	0.000000
416	8	1	n02068974_7285	21	168	0.000000
424	8	1	n02236241_8966	27	216	0.000000
432	8	1	n03649909_21526	89	710	0.000000
440	8	1	n04477387_9242	136	1088	0.000000
448	8	1	n04225987_7933	117	936	0.000000
456	8	1	n03209910_13490	61	481	0.000000
464	8	1	n03187595_7260	60	477	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
