onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n01704323_10394	5	35	0.000000
40	8	1	n13111881_7817	150	1199	0.000000
48	8	1	n04070727_9914	107	856	0.000000
56	8	1	n02814860_30610	47	372	0.000000
64	8	1	n03792782_7077	96	767	0.000000
72	8	2	n03792782_7077	96	767	76.315453
80	8	1	n01645776_10758	3	18	0.000000
88	8	1	n01768244_7788	7	53	0.000000
96	8	1	n01963571_7996	16	128	0.000000
104	8	1	n01855672_15767	13	102	0.000000
112	8	1	n04313503_21714	124	988	0.000000
120	8	1	n02090827_10084	23	177	0.000000
128	8	1	n04412416_8901	132	1056	0.000000
136	8	1	n03642806_21320	87	693	0.000000
144	8	1	n03400231_18679	69	546	0.000000
152	8	1	n03623556_12791	86	681	0.000000
160	8	1	n03467796_8303	73	583	0.000000
168	8	1	n01833805_12155	12	91	0.000000
176	8	1	n02508213_16531	39	309	0.000000
184	8	2	n02508213_16531	39	309	185.292721
192	8	1	n04555897_30092	139	1109	0.000000
200	8	1	n03483823_3411	75	594	0.000000
208	8	1	n07734017_18410	143	1139	0.000000
216	8	1	n03345487_22197	65	515	0.000000
224	8	2	n03345487_22197	65	515	225.029751
232	8	1	n02439033_4722	33	261	0.000000
240	8	1	n02802215_19473	45	355	0.000000
248	8	2	n02802215_19473	45	355	249.029297
256	8	1	n03543603_10424	80	633	0.000000
264	8	1	n07758680_22370	146	1168	0.000000
272	8	2	n07758680_22370	146	1168	0.000000
280	8	1	n02800213_15518	44	347	0.000000
288	8	1	n03085219_6529	59	470	0.000000
296	8	1	n02882647_169	50	394	0.000000
304	8	1	n02374451_17284	30	237	0.000000
312	8	1	n03261776_24181	63	499	0.000000
320	8	1	n04320973_21297	125	997	0.000000
328	8	1	n02692877_19950	40	318	0.000000
336	8	1	n04587559_11491	140	1114	0.000000
344	8	1	n04442312_16618	134	1069	0.000000
352	8	1	n04180888_2422	115	915	0.000000
360	8	1	n03815615_17450	98	778	0.000000
368	8	1	n03612010_871	85	679	0.000000
376	8	1	n03607659_5173	83	660	0.000000
384	8	1	n03982430_37727	104	829	0.000000
392	8	1	n02233338_1068	26	201	0.000000
400	8	1	n03496296_12686	77	611	0.000000
408	8	1	n02445715_834	34	272	0.000000
416	8	1	n01664990_18293	4	28	0.000000
424	8	1	n02503517_7340	38	302	0.000000
432	8	1	n04146614_7893	112	895	0.000000
440	8	1	n03038480_6604	55	439	0.000000
448	8	1	n03541923_4374	79	631	0.000000
456	8	1	n04591713_5442	141	1125	0.000000
464	8	1	n04442441_6478	135	1078	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
