onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03760671_12018	94	746	0.000000
40	8	1	n03063599_4360	56	446	0.000000
48	8	2	n03063599_4360	56	446	49.418767
56	8	1	n04587559_12714	140	1116	0.000000
64	8	1	n04313503_23067	124	990	0.000000
72	8	1	n02005790_11191	18	138	0.000000
80	8	1	n04146614_9889	112	896	0.000000
88	8	1	n02131653_3900	24	189	0.000000
96	8	1	n03793489_1565	97	772	0.000000
104	8	1	n03085219_8998	59	472	0.000000
112	8	1	n04482393_18295	137	1092	0.000000
120	8	1	n01772222_16161	9	72	0.000000
128	8	1	n03541923_11509	79	625	0.000000
136	8	2	n03541923_11509	79	625	137.033225
144	8	1	n07758680_14681	146	1164	0.000000
152	8	1	n03483823_5222	75	595	0.000000
160	8	1	n03924679_9022	102	815	0.000000
168	8	1	n03544143_8694	81	648	0.000000
176	8	1	n12596148_4874	149	1187	0.000000
184	8	1	n02055803_5499	20	154	0.000000
192	8	1	n02480855_11704	36	281	0.000000
200	8	1	n04273569_18096	122	974	0.000000
208	8	1	n01970164_28566	17	134	0.000000
216	8	1	n04284002_15310	123	981	0.000000
224	8	1	n01787835_12357	11	85	0.000000
232	8	2	n01787835_12357	11	85	233.033079
240	8	1	n02236241_5223	27	212	0.000000
248	8	1	n02943871_6541	52	414	0.000000
256	8	1	n02439033_17123	33	260	0.000000
264	8	1	n04255586_3274	120	955	0.000000
272	8	1	n03646296_7086	88	702	0.000000
280	8	1	n03394916_23304	67	530	0.000000
288	8	1	n02766534_137	41	323	0.000000
296	8	2	n02766534_137	41	323	297.031679
304	8	1	n03837869_7066	99	790	0.000000
312	8	1	n03496296_14487	77	614	0.000000
320	8	1	n04113406_19025	110	875	0.000000
328	8	1	n03612010_6564	85	678	0.000000
336	8	2	n03612010_6564	85	678	337.029833
344	8	1	n01518878_10042	1	1	0.000000
352	8	1	n02841315_22761	48	382	0.000000
360	8	1	n02885462_12304	51	401	0.000000
368	8	1	n03543603_5942	80	636	0.000000
376	8	1	n02084071_28249	22	174	0.000000
384	8	1	n02090827_9305	23	183	0.000000
392	8	1	n04272054_53265	121	966	0.000000
400	8	1	n01833805_9089	12	96	0.000000
408	8	1	n03467796_4268	73	579	0.000000
416	8	1	n02472293_13453	35	275	0.000000
424	8	1	n04477387_2204	136	1082	0.000000
432	8	1	n04497801_14007	138	1098	0.000000
440	8	1	n03085013_24642	58	464	0.000000
448	8	1	n04409806_14144	131	1042	0.000000
456	8	1	n03187595_6454	60	476	0.000000
464	8	1	n02374451_18010	30	238	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
