onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n02128385_20264	3	3	n03716966_28524	9	9	29	33.683090
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02128385_20264	3	3	n01621127_19020	2	2	22	41.532538
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02690373_7713	6	6	n03716966_28524	9	9	59	48.899415
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02190790_15121	5	5	n01443537_22563	1	1	41	65.682076
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02690373_7713	6	6	n01443537_22563	1	1	51	73.681532
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	81.575882
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n03716966_28524	9	9	n02190790_15121	5	5	85	97.663174
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n04252077_10859	10	10	n02190790_15121	5	5	95	104.912798
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n01621127_19020	2	2	n02139199_10398	4	4	14	113.062264
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	121.811709
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n01443537_22563	1	1	n02139199_10398	4	4	4	129.559911
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n04252077_10859	10	10	n02128385_20264	3	3	93	136.876691
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	1	n02128385_20264	3	3	n02139199_10398	4	4	24	145.559921
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n01621127_19020	2	2	n03710193_22225	8	8	18	153.593982
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n01443537_22563	1	1	n02882301_14188	7	7	7	176.992187
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n01443537_22563	1	1	n01621127_19020	2	2	2	194.007893
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n01443537_22563	1	1	n03710193_22225	8	8	8	202.640461
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n01621127_19020	2	2	n02690373_7713	6	6	16	209.775048
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n01443537_22563	1	1	n02128385_20264	3	3	3	217.707013
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n04252077_10859	10	10	n02882301_14188	7	7	97	225.823238
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n01621127_19020	2	2	n02190790_15121	5	5	15	233.839243
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n03716966_28524	9	9	n03710193_22225	8	8	88	241.823751
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n02128385_20264	3	3	n03710193_22225	8	8	28	249.940396
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02882301_14188	7	7	n02139199_10398	4	4	64	257.071422
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02690373_7713	6	6	n02190790_15121	5	5	55	0.000000
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	1	n02139199_10398	4	4	n03710193_22225	8	8	38	273.702727
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
