onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n01443537_22563	1	1	n03710193_22225	8	8	8	33.795424
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	41.912162
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	49.763868
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n03710193_22225	8	8	n04252077_10859	10	10	80	57.727688
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02882301_14188	7	7	n03710193_22225	8	8	68	65.726625
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02139199_10398	4	4	n03710193_22225	8	8	38	73.736581
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n01443537_22563	1	1	n02690373_7713	6	6	6	81.020927
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n03716966_28524	9	9	n02882301_14188	7	7	87	89.755818
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n02690373_7713	6	6	n04252077_10859	10	10	60	104.891853
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02190790_15121	5	5	n02128385_20264	3	3	43	112.924719
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n02139199_10398	4	4	n04252077_10859	10	10	40	129.773698
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n04252077_10859	10	10	n03716966_28524	9	9	99	137.748304
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02882301_14188	7	7	n01621127_19020	2	2	62	145.139224
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n02190790_15121	5	5	n02882301_14188	7	7	47	153.050070
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n03710193_22225	8	8	n01621127_19020	2	2	72	160.907878
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n02139199_10398	4	4	n01621127_19020	2	2	32	177.770051
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	2	n03710193_22225	8	8	n02190790_15121	5	5	75	184.902713
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n02190790_15121	5	5	n04252077_10859	10	10	50	193.436571
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n02882301_14188	7	7	n01443537_22563	1	1	61	209.668982
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02139199_10398	4	4	n03716966_28524	9	9	39	225.880168
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n02190790_15121	5	5	n02139199_10398	4	4	44	232.968471
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	2	n03710193_22225	8	8	n02128385_20264	3	3	73	241.463403
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n03716966_28524	9	9	n01443537_22563	1	1	81	256.967488
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n03716966_28524	9	9	n02690373_7713	6	6	86	265.799990
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02128385_20264	3	3	n02882301_14188	7	7	27	272.950072
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
