onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n02882301_14188	7	7	n01621127_19020	2	2	62	34.502495
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	42.400311
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	50.401876
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n03710193_22225	8	8	n02882301_14188	7	7	77	58.400383
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n03710193_22225	8	8	n02128385_20264	3	3	73	66.335278
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02139199_10398	4	4	n04252077_10859	10	10	40	74.354399
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n03716966_28524	9	9	n02128385_20264	3	3	83	82.424638
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n01443537_22563	1	1	n04252077_10859	10	10	10	90.418409
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02690373_7713	6	6	n03710193_22225	8	8	58	98.616996
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n04252077_10859	10	10	n01621127_19020	2	2	92	122.368844
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n03710193_22225	8	8	n03716966_28524	9	9	79	130.449789
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n02882301_14188	7	7	n02190790_15121	5	5	65	138.349754
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	146.298439
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n01621127_19020	2	2	n03710193_22225	8	8	18	162.566877
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02190790_15121	5	5	n02690373_7713	6	6	46	170.337473
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	2	n02139199_10398	4	4	n01621127_19020	2	2	32	186.685505
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n02690373_7713	6	6	n02139199_10398	4	4	54	194.403495
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n01443537_22563	1	1	n03716966_28524	9	9	9	202.587124
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n03716966_28524	9	9	n02690373_7713	6	6	86	210.721451
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	218.483179
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	226.133487
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n02690373_7713	6	6	n04252077_10859	10	10	60	234.655286
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n03716966_28524	9	9	n02882301_14188	7	7	87	242.563233
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n01443537_22563	1	1	n02690373_7713	6	6	6	250.685630
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n02190790_15121	5	5	n02139199_10398	4	4	44	258.303685
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	0.000000
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02139199_10398	4	4	n02128385_20264	3	3	33	274.329285
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
