onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	34.947725
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02190790_15121	5	5	n02882301_14188	7	7	47	42.495306
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02128385_20264	3	3	n03716966_28524	9	9	29	50.462827
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n02139199_10398	4	4	n04252077_10859	10	10	40	58.394314
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n02690373_7713	6	6	n03716966_28524	9	9	59	66.383360
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n01443537_22563	1	1	n03710193_22225	8	8	8	74.365454
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	82.451316
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	90.668029
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n01621127_19020	2	2	n02190790_15121	5	5	15	98.315384
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	1	n03716966_28524	9	9	n01621127_19020	2	2	82	114.613463
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n02190790_15121	5	5	n03710193_22225	8	8	48	122.477281
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	130.343087
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n01621127_19020	2	2	n02882301_14188	7	7	17	138.399675
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n01621127_19020	2	2	n02690373_7713	6	6	16	146.395496
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n03716966_28524	9	9	n02882301_14188	7	7	87	162.544400
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n02690373_7713	6	6	n02190790_15121	5	5	55	170.333821
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n01621127_19020	2	2	n03710193_22225	8	8	18	186.512444
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n02128385_20264	3	3	n04252077_10859	10	10	30	194.177220
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n04252077_10859	10	10	n01621127_19020	2	2	92	202.213524
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n02139199_10398	4	4	n01443537_22563	1	1	31	210.378909
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n02128385_20264	3	3	n03710193_22225	8	8	28	218.110385
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n01621127_19020	2	2	n02139199_10398	4	4	14	226.525692
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n04252077_10859	10	10	n02882301_14188	7	7	97	266.541033
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02139199_10398	4	4	n02882301_14188	7	7	37	274.612487
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
