onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n01443537_22563	1	1	n04252077_10859	10	10	10	34.599856
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02128385_20264	3	3	n01443537_22563	1	1	21	42.631347
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02128385_20264	3	3	n02190790_15121	5	5	25	50.531726
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	58.482738
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n03716966_28524	9	9	n03710193_22225	8	8	88	66.565550
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02190790_15121	5	5	n01443537_22563	1	1	41	74.497397
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	82.463847
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n03716966_28524	9	9	n01621127_19020	2	2	82	98.414929
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n02139199_10398	4	4	n02128385_20264	3	3	33	106.681426
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n01621127_19020	2	2	n04252077_10859	10	10	20	122.880824
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n02882301_14188	7	7	n02190790_15121	5	5	65	130.481208
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n03710193_22225	8	8	n02190790_15121	5	5	75	139.162863
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n02139199_10398	4	4	n04252077_10859	10	10	40	154.630036
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n03716966_28524	9	9	n02128385_20264	3	3	83	170.612087
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n04252077_10859	10	10	n02128385_20264	3	3	93	188.196733
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n02882301_14188	7	7	n02690373_7713	6	6	66	194.513169
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n04252077_10859	10	10	n02882301_14188	7	7	97	218.545928
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n04252077_10859	10	10	n02190790_15121	5	5	95	226.613067
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	234.544305
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02139199_10398	4	4	n01443537_22563	1	1	31	242.594164
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02882301_14188	7	7	n03710193_22225	8	8	68	250.543854
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	258.680942
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n03716966_28524	9	9	n02882301_14188	7	7	87	266.611669
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	1	n02690373_7713	6	6	n03710193_22225	8	8	58	274.711463
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
