onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n01443537_22563	1	1	n02128385_20264	3	3	3	34.603245
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n02139199_10398	4	4	n01443537_22563	1	1	31	42.567981
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n02690373_7713	6	6	n02139199_10398	4	4	54	50.519653
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n02882301_14188	7	7	n01621127_19020	2	2	62	59.084715
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n02139199_10398	4	4	n02882301_14188	7	7	37	66.585700
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n02139199_10398	4	4	n03710193_22225	8	8	38	90.635034
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02190790_15121	5	5	n02128385_20264	3	3	43	98.618191
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n03716966_28524	9	9	n02190790_15121	5	5	85	106.551600
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	1	n02190790_15121	5	5	n04252077_10859	10	10	50	114.568020
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n02128385_20264	3	3	n02690373_7713	6	6	26	122.616375
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n02190790_15121	5	5	n02882301_14188	7	7	47	130.633769
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	147.100382
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n01621127_19020	2	2	n02128385_20264	3	3	13	154.451141
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	162.648872
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n01621127_19020	2	2	n03716966_28524	9	9	19	170.532794
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n02690373_7713	6	6	n01621127_19020	2	2	52	202.666093
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n03710193_22225	8	8	n02128385_20264	3	3	73	210.566904
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n01443537_22563	1	1	n02882301_14188	7	7	7	218.699367
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02882301_14188	7	7	n02128385_20264	3	3	63	226.870293
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n01621127_19020	2	2	n02190790_15121	5	5	15	234.647561
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02882301_14188	7	7	n03710193_22225	8	8	68	242.665093
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	258.748728
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n04252077_10859	10	10	n01621127_19020	2	2	92	266.531674
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02882301_14188	7	7	n02690373_7713	6	6	66	275.263417
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
