onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n04252077_10859	10	10	n02190790_15121	5	5	95	42.613411
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n03710193_22225	8	8	n02882301_14188	7	7	77	50.562535
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n01621127_19020	2	2	n02690373_7713	6	6	16	58.579395
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n04252077_10859	10	10	n01443537_22563	1	1	91	74.694652
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n01621127_19020	2	2	n03710193_22225	8	8	18	82.596120
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	100.145712
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n03716966_28524	9	9	n01621127_19020	2	2	82	0.000000
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n03710193_22225	8	8	n04252077_10859	10	10	80	114.811829
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n03716966_28524	9	9	n04252077_10859	10	10	90	130.545466
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	146.561199
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n03710193_22225	8	8	n02139199_10398	4	4	74	0.000000
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	162.544803
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02190790_15121	5	5	n01443537_22563	1	1	41	170.477648
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n02139199_10398	4	4	n01621127_19020	2	2	32	178.793625
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	186.543599
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n02190790_15121	5	5	n03716966_28524	9	9	49	194.543589
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02139199_10398	4	4	n02128385_20264	3	3	33	202.593379
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n02128385_20264	3	3	n01621127_19020	2	2	22	210.843890
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n02882301_14188	7	7	n03716966_28524	9	9	69	218.541599
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n02128385_20264	3	3	n01443537_22563	1	1	21	227.293099
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n03710193_22225	8	8	n02190790_15121	5	5	75	235.975978
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	2	n01621127_19020	2	2	n02882301_14188	7	7	17	242.707663
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02690373_7713	6	6	n03710193_22225	8	8	58	258.490892
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02128385_20264	3	3	n02882301_14188	7	7	27	266.642009
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n04252077_10859	10	10	n02128385_20264	3	3	93	274.541900
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
