onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n02690373_7713	6	6	n02190790_15121	5	5	55	35.081711
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n03716966_28524	9	9	n03710193_22225	8	8	88	42.446796
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	50.596988
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n03716966_28524	9	9	n01443537_22563	1	1	81	58.530861
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	66.462312
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02882301_14188	7	7	n02139199_10398	4	4	64	74.761397
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02190790_15121	5	5	n03716966_28524	9	9	49	98.646924
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n02690373_7713	6	6	n01443537_22563	1	1	51	106.579098
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n03710193_22225	8	8	n02690373_7713	6	6	76	114.445997
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n01621127_19020	2	2	n04252077_10859	10	10	20	122.795383
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n04252077_10859	10	10	n02128385_20264	3	3	93	138.561186
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	1	n01621127_19020	2	2	n02139199_10398	4	4	14	146.578597
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n01443537_22563	1	1	n02882301_14188	7	7	7	154.493327
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n02882301_14188	7	7	n02128385_20264	3	3	63	162.711075
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n02190790_15121	5	5	n03710193_22225	8	8	48	170.727993
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	178.560564
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	2	n02190790_15121	5	5	n02139199_10398	4	4	44	186.559631
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n02139199_10398	4	4	n03710193_22225	8	8	38	194.743866
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n02882301_14188	7	7	n03710193_22225	8	8	68	210.659859
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n02882301_14188	7	7	n04252077_10859	10	10	70	218.625328
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n03716966_28524	9	9	n02128385_20264	3	3	83	228.576469
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n02190790_15121	5	5	n04252077_10859	10	10	50	234.592401
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	242.626321
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n02128385_20264	3	3	n01621127_19020	2	2	22	250.542595
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	266.642786
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n01621127_19020	2	2	n01443537_22563	1	1	11	275.108775
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
