onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n02472293_3508	35	278	0.000000
40	8	1	n02432983_13166	32	249	0.000000
48	8	1	n04113406_19025	110	875	0.000000
56	8	1	n04497801_19746	138	1099	0.000000
64	8	2	n04497801_19746	138	1099	65.038568
72	8	1	n03255030_671	62	494	0.000000
80	8	1	n03494278_22114	76	601	0.000000
88	8	2	n03494278_22114	76	601	89.037912
96	8	1	n07734744_5653	144	1148	0.000000
104	8	1	n02800213_21205	44	349	0.000000
112	8	1	n02799175_14140	43	339	0.000000
120	8	1	n02508213_13042	39	307	0.000000
128	8	1	n03038480_6604	55	439	0.000000
136	8	1	n01768244_9298	7	55	0.000000
144	8	1	n02808440_43249	46	366	0.000000
152	8	1	n02814860_12908	47	369	0.000000
160	8	1	n03649909_24607	89	711	0.000000
168	8	1	n04376876_28833	127	1015	0.000000
176	8	1	n03400231_18679	69	546	0.000000
184	8	1	n03544143_18625	81	644	0.000000
192	8	1	n07756951_9462	145	1160	0.000000
200	8	1	n04180888_5987	115	919	0.000000
208	8	1	n04009552_5313	105	838	0.000000
216	8	1	n04409515_1600	130	1034	0.000000
224	8	1	n03642806_22775	87	694	0.000000
232	8	1	n03612010_10712	85	673	0.000000
240	8	1	n02445715_13221	34	267	0.000000
248	8	1	n01645776_10758	3	18	0.000000
256	8	1	n04070727_31219	107	855	0.000000
264	8	1	n01772222_16161	9	72	0.000000
272	8	1	n03602883_22505	82	655	0.000000
280	8	2	n03602883_22505	82	655	281.028662
288	8	1	n02005790_7527	18	143	0.000000
296	8	1	n03209910_3841	61	486	0.000000
304	8	2	n03209910_3841	61	486	305.027120
312	8	1	n04255586_3274	120	955	0.000000
320	8	1	n04090263_10441	109	865	0.000000
328	8	1	n02346627_2234	29	230	0.000000
336	8	1	n04320973_9400	125	1000	0.000000
344	8	1	n01970164_12603	17	129	0.000000
352	8	1	n03425413_13788	70	553	0.000000
360	8	1	n03187595_7260	60	477	0.000000
368	8	1	n03721384_22007	91	723	0.000000
376	8	2	n03721384_22007	91	723	377.039968
384	8	1	n04555897_18677	139	1106	0.000000
392	8	1	n07758680_22370	146	1168	0.000000
400	8	1	n01518878_7579	1	7	0.000000
408	8	1	n03543603_7440	80	638	0.000000
416	8	1	n02974003_8115	53	422	0.000000
424	8	1	n04442441_5096	135	1076	0.000000
432	8	1	n03436182_9434	71	568	0.000000
440	8	1	n01770393_24657	8	62	0.000000
448	8	1	n04044716_10424	106	841	0.000000
456	8	1	n04254680_1740	119	949	0.000000
464	8	1	n02943871_3559	52	411	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
