onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	1	n02690373_7713	6	6	n03716966_28524	9	9	59	282.158313
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	1	n04252077_10859	10	10	n03716966_28524	9	9	99	289.591521
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	298.223311
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	306.155176
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	2	n02128385_20264	3	3	n02690373_7713	6	6	26	322.072713
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	330.669465
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	1	n02128385_20264	3	3	n02190790_15121	5	5	25	337.352715
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	1	n03710193_22225	8	8	n02882301_14188	7	7	77	345.471405
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n02128385_20264	3	3	n03716966_28524	9	9	29	354.120546
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n02128385_20264	3	3	n01443537_22563	1	1	21	362.201661
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	1	n02690373_7713	6	6	n03710193_22225	8	8	58	370.169612
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n03710193_22225	8	8	n01621127_19020	2	2	72	378.386560
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	1	n01621127_19020	2	2	n02882301_14188	7	7	17	385.265251
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n02139199_10398	4	4	n02190790_15121	5	5	35	394.135226
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	1	n01443537_22563	1	1	n02190790_15121	5	5	5	410.348353
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n02139199_10398	4	4	n02128385_20264	3	3	33	434.152173
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n02128385_20264	3	3	n02882301_14188	7	7	27	442.149818
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	450.149748
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	1	n03710193_22225	8	8	n02139199_10398	4	4	74	458.180552
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n01443537_22563	1	1	n02139199_10398	4	4	4	466.228470
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
