onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	2	n03716966_28524	9	9	n01443537_22563	1	1	81	282.167092
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	290.166694
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n01621127_19020	2	2	n02139199_10398	4	4	14	298.116849
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	2	n02128385_20264	3	3	n02882301_14188	7	7	27	314.378817
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	2	n02128385_20264	3	3	n02690373_7713	6	6	26	322.089360
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n03716966_28524	9	9	n04252077_10859	10	10	90	338.144880
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	1	n02190790_15121	5	5	n02128385_20264	3	3	43	348.058926
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	1	n03710193_22225	8	8	n04252077_10859	10	10	80	354.112881
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	1	n02690373_7713	6	6	n04252077_10859	10	10	60	362.179663
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	370.146159
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	386.161529
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n03710193_22225	8	8	n02882301_14188	7	7	77	394.158170
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	410.091318
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	1	n02190790_15121	5	5	n02882301_14188	7	7	47	419.277703
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	2	n02128385_20264	3	3	n04252077_10859	10	10	30	426.260242
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n04252077_10859	10	10	n02882301_14188	7	7	97	433.724998
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	1	n01621127_19020	2	2	n03710193_22225	8	8	18	442.208083
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	1	n02690373_7713	6	6	n02190790_15121	5	5	55	459.189565
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n03710193_22225	8	8	n02690373_7713	6	6	76	466.205872
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
