onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02690373_7713	6	6	n02882301_14188	7	7	57	41.655307
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n01621127_19020	2	2	n03716966_28524	9	9	19	50.155933
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	65.454529
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02190790_15121	5	5	n02882301_14188	7	7	47	81.635596
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	89.885127
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n01621127_19020	2	2	n02882301_14188	7	7	17	98.069549
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	114.233168
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n03710193_22225	8	8	n03716966_28524	9	9	79	122.082619
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	130.200831
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n04252077_10859	10	10	n02690373_7713	6	6	96	138.167688
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02128385_20264	3	3	n03716966_28524	9	9	29	146.169341
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n01621127_19020	2	2	n02190790_15121	5	5	15	154.252697
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n03716966_28524	9	9	n02690373_7713	6	6	86	162.118352
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n01443537_22563	1	1	n02190790_15121	5	5	5	170.201395
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n01443537_22563	1	1	n02139199_10398	4	4	4	178.185275
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	194.164493
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n01621127_19020	2	2	n04252077_10859	10	10	20	202.149320
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n02190790_15121	5	5	n03710193_22225	8	8	48	210.147069
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n01621127_19020	2	2	n01443537_22563	1	1	11	218.028918
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n02190790_15121	5	5	n03716966_28524	9	9	49	226.094290
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n01443537_22563	1	1	n03716966_28524	9	9	9	234.193927
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n01443537_22563	1	1	n02128385_20264	3	3	3	242.145918
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n03710193_22225	8	8	n02139199_10398	4	4	74	250.076508
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n04252077_10859	10	10	n01443537_22563	1	1	91	258.093497
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	266.161069
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	1	n03710193_22225	8	8	n02882301_14188	7	7	77	274.143154
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
