onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03261776_31671	63	503	0.000000
40	8	1	n02800213_11791	44	345	0.000000
48	8	2	n02800213_11791	44	345	49.027194
56	8	1	n04197391_4733	116	926	0.000000
64	8	2	n04197391_4733	116	926	65.026052
72	8	1	n04168199_9862	114	912	0.000000
80	8	1	n01518878_8432	1	8	0.000000
88	8	1	n04587559_7411	140	1120	0.000000
96	8	1	n04070727_13150	107	849	0.000000
104	8	1	n03255030_18182	62	491	0.000000
112	8	1	n02131653_10825	24	185	0.000000
120	8	1	n04442441_4452	135	1075	0.000000
128	8	1	n07734017_8706	143	1144	0.000000
136	8	1	n03665924_26158	90	714	0.000000
144	8	1	n02808440_15163	46	362	0.000000
152	8	1	n03982430_9407	104	832	0.000000
160	8	1	n01787835_13122	11	86	0.000000
168	8	2	n01787835_13122	11	86	169.037678
176	8	1	n03397947_1926	68	538	0.000000
184	8	2	n03397947_1926	68	538	185.036712
192	8	1	n03359137_31119	66	525	0.000000
200	8	1	n03541923_4374	79	631	0.000000
208	8	1	n04255586_449	120	957	0.000000
216	8	1	n02998003_5381	54	429	0.000000
224	8	1	n02480855_8638	36	287	0.000000
232	8	2	n02480855_8638	36	287	233.033718
240	8	1	n03792782_8413	96	768	0.000000
248	8	1	n03924679_2394	102	811	0.000000
256	8	1	n03472535_8251	74	592	0.000000
264	8	1	n02445715_10261	34	265	0.000000
272	8	1	n02090827_9359	23	184	0.000000
280	8	1	n03607659_1968	83	658	0.000000
288	8	1	n01645776_9693	3	23	0.000000
296	8	1	n03209910_22305	61	483	0.000000
304	8	1	n02236241_3660	27	211	0.000000
312	8	1	n02943871_8123	52	415	0.000000
320	8	1	n02799175_7198	43	343	0.000000
328	8	1	n02885462_12304	51	401	0.000000
336	8	1	n03085219_5599	59	469	0.000000
344	8	1	n04090263_13803	109	866	0.000000
352	8	1	n02391049_2286	31	242	0.000000
360	8	1	n04412416_17390	132	1053	0.000000
368	8	1	n04591713_4821	141	1124	0.000000
376	8	1	n03760671_10975	94	745	0.000000
384	8	1	n03445777_8313	72	574	0.000000
392	8	1	n04180888_11100	115	913	0.000000
400	8	1	n01770393_14471	8	59	0.000000
408	8	1	n12596148_3502	149	1185	0.000000
416	8	1	n03467796_2261	73	577	0.000000
424	8	1	n02766534_21124	41	326	0.000000
432	8	1	n02432983_24646	32	254	0.000000
440	8	1	n04442312_24134	134	1071	0.000000
448	8	1	n04225987_5124	117	931	0.000000
456	8	1	n04272054_61432	121	968	0.000000
464	8	1	n04612026_6008	142	1133	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
