onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	33.560755
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	41.576899
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02139199_10398	4	4	n02882301_14188	7	7	37	48.710679
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n02190790_15121	5	5	n02690373_7713	6	6	46	65.626426
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n01621127_19020	2	2	n01443537_22563	1	1	11	73.627469
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02190790_15121	5	5	n01443537_22563	1	1	41	81.559079
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n02139199_10398	4	4	n02128385_20264	3	3	33	89.627060
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n03716966_28524	9	9	n02190790_15121	5	5	85	105.659728
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	113.591849
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n02690373_7713	6	6	n03716966_28524	9	9	59	121.609839
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	129.608305
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	1	n01621127_19020	2	2	n02128385_20264	3	3	13	145.626005
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n02690373_7713	6	6	n01621127_19020	2	2	52	152.858964
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	169.807513
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n02190790_15121	5	5	n02882301_14188	7	7	47	176.725524
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n03716966_28524	9	9	n02128385_20264	3	3	83	192.958196
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n01443537_22563	1	1	n04252077_10859	10	10	10	209.640784
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n02128385_20264	3	3	n02190790_15121	5	5	25	217.589843
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	225.323300
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	248.722753
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n01621127_19020	2	2	n02139199_10398	4	4	14	257.290747
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	265.689103
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n03710193_22225	8	8	n03716966_28524	9	9	79	273.023745
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
