onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n02226429_9440	25	200	0.000000
40	8	1	n13111881_28475	150	1196	0.000000
48	8	1	n03335030_18236	64	507	0.000000
56	8	1	n02445715_15094	34	268	0.000000
64	8	1	n02974003_4448	53	420	0.000000
72	8	1	n02885462_17642	51	404	0.000000
80	8	1	n04587559_13336	140	1117	0.000000
88	8	2	n04587559_13336	140	1117	89.046332
96	8	1	n03085219_5196	59	468	0.000000
104	8	1	n02472293_5718	35	280	0.000000
112	8	1	n02799175_11275	43	337	0.000000
120	8	1	n04313503_17853	124	985	0.000000
128	8	1	n03038480_3370	55	438	0.000000
136	8	1	n04419073_13393	133	1059	0.000000
144	8	1	n01944390_20511	15	117	0.000000
152	8	1	n03397947_8954	68	543	0.000000
160	8	1	n03187595_3646	60	474	0.000000
168	8	1	n03494278_29023	76	603	0.000000
176	8	2	n03494278_29023	76	603	177.046428
184	8	1	n04398044_10533	128	1017	0.000000
192	8	1	n03665924_44847	90	716	0.000000
200	8	1	n03721384_14643	91	721	0.000000
208	8	1	n03063599_4061	56	444	0.000000
216	8	1	n02766534_13147	41	322	0.000000
224	8	1	n03209910_13490	61	481	0.000000
232	8	1	n04070727_21435	107	852	0.000000
240	8	1	n04612026_7179	142	1134	0.000000
248	8	1	n11978233_16933	147	1169	0.000000
256	8	2	n11978233_16933	147	1169	257.048324
264	8	1	n03743279_5689	92	734	0.000000
272	8	1	n07734744_13895	144	1145	0.000000
280	8	1	n02432983_18327	32	251	0.000000
288	8	1	n01877134_11102	14	107	0.000000
296	8	1	n03793489_13628	97	771	0.000000
304	8	2	n03793489_13628	97	771	305.049664
312	8	1	n04591713_2310	141	1122	0.000000
320	8	1	n02236241_1360	27	209	0.000000
328	8	1	n03544143_1497	81	643	0.000000
336	8	1	n02055803_4843	20	153	0.000000
344	8	1	n04225987_6536	117	933	0.000000
352	8	1	n02317335_20064	28	220	0.000000
360	8	1	n12582231_21170	148	1179	0.000000
368	8	1	n01645776_9576	3	22	0.000000
376	8	1	n04284002_14660	123	979	0.000000
384	8	1	n04180888_2422	115	915	0.000000
392	8	1	n03543603_9964	80	640	0.000000
400	8	1	n02480855_20865	36	286	0.000000
408	8	1	n02068974_13351	21	162	0.000000
416	8	1	n04401680_29505	129	1031	0.000000
424	8	1	n01518878_14910	1	4	0.000000
432	8	1	n04442312_11854	134	1066	0.000000
440	8	1	n02084071_14426	22	169	0.000000
448	8	2	n02084071_14426	22	169	449.034561
456	8	1	n04409515_5752	130	1038	0.000000
464	8	1	n03359137_19465	66	522	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
