onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n04273569_6437	122	976	0.000000
40	8	1	n02084071_23836	22	172	0.000000
48	8	1	n04113406_28754	110	879	0.000000
56	8	1	n01770393_12152	8	58	0.000000
64	8	1	n02090827_11579	23	178	0.000000
72	8	1	n02808440_1235	46	361	0.000000
80	8	1	n04180888_11100	115	913	0.000000
88	8	1	n02445715_10261	34	265	0.000000
96	8	1	n01726692_31558	6	44	0.000000
104	8	1	n02814860_16731	47	370	0.000000
112	8	1	n07734744_18574	144	1146	0.000000
120	8	2	n07734744_18574	144	1146	121.037527
128	8	1	n01855672_11785	13	97	0.000000
136	8	1	n03359137_44522	66	528	0.000000
144	8	1	n03472535_10217	74	585	0.000000
152	8	1	n02841315_35046	48	384	0.000000
160	8	1	n01833805_7892	12	95	0.000000
168	8	1	n03646296_7086	88	702	0.000000
176	8	1	n04272054_53265	121	966	0.000000
184	8	1	n04409806_5820	131	1045	0.000000
192	8	2	n04409806_5820	131	1045	193.035748
200	8	1	n03609235_7270	84	671	0.000000
208	8	1	n01639765_32862	2	10	0.000000
216	8	1	n02508213_16531	39	309	0.000000
224	8	1	n03665924_37592	90	715	0.000000
232	8	1	n04376876_16171	127	1014	0.000000
240	8	1	n01970164_23221	17	132	0.000000
248	8	1	n03918737_11347	101	801	0.000000
256	8	1	n02998003_4611	54	428	0.000000
264	8	2	n02998003_4611	54	428	265.034338
272	8	1	n03721384_28561	91	724	0.000000
280	8	1	n03038480_320	55	437	0.000000
288	8	1	n04254680_10097	119	945	0.000000
296	8	1	n04401680_36641	129	1032	0.000000
304	8	2	n04401680_36641	129	1032	306.033515
312	8	1	n02692877_15805	40	316	0.000000
320	8	1	n04255586_2163	120	954	0.000000
328	8	1	n02943871_5579	52	413	0.000000
336	8	1	n04409515_1600	130	1034	0.000000
344	8	1	n04412416_7597	132	1055	0.000000
352	8	1	n03602883_14315	82	652	0.000000
360	8	1	n12596148_4136	149	1186	0.000000
368	8	1	n04419073_11767	133	1058	0.000000
376	8	1	n04612026_770	142	1135	0.000000
384	8	1	n03950228_37563	103	823	0.000000
392	8	1	n04442312_32591	134	1072	0.000000
400	8	1	n03494278_35790	76	605	0.000000
408	8	1	n03467796_4268	73	579	0.000000
416	8	1	n07734017_2386	143	1140	0.000000
424	8	1	n04482393_19492	137	1093	0.000000
432	8	1	n03541923_2849	79	627	0.000000
440	8	2	n03541923_2849	79	627	441.030834
448	8	1	n03255030_4834	62	493	0.000000
456	8	1	n03623556_20302	86	684	0.000000
464	8	1	n04497801_8739	138	1104	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
