onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	1	n02128385_20264	3	3	n01443537_22563	1	1	21	282.126781
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	1	n02690373_7713	6	6	n02190790_15121	5	5	55	290.162359
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	1	n02190790_15121	5	5	n02139199_10398	4	4	44	298.161219
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	2	n01621127_19020	2	2	n04252077_10859	10	10	20	314.162380
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	2	n03710193_22225	8	8	n02139199_10398	4	4	74	322.192940
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	2	n02882301_14188	7	7	n02690373_7713	6	6	66	330.208284
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	338.108734
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	2	n02690373_7713	6	6	n04252077_10859	10	10	60	346.156833
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	1	n02128385_20264	3	3	n02882301_14188	7	7	27	354.139363
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	1	n02690373_7713	6	6	n01443537_22563	1	1	51	362.525160
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	1	n02882301_14188	7	7	n01621127_19020	2	2	62	370.139820
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n03716966_28524	9	9	n04252077_10859	10	10	90	378.123275
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	2	n01443537_22563	1	1	n02139199_10398	4	4	4	386.122885
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	394.154889
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n02882301_14188	7	7	n03716966_28524	9	9	69	402.171241
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	2	n02690373_7713	6	6	n02128385_20264	3	3	53	410.186269
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n03710193_22225	8	8	n02690373_7713	6	6	76	418.218660
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	2	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	2	n02128385_20264	3	3	n03710193_22225	8	8	28	434.235544
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	450.169970
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	1	n01443537_22563	1	1	n04252077_10859	10	10	10	466.686991
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
