onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n03710193_22225	8	8	n02190790_15121	5	5	75	34.198994
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n01443537_22563	1	1	n03716966_28524	9	9	9	42.134226
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n02128385_20264	3	3	n02882301_14188	7	7	27	50.170405
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	58.149928
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	66.498040
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n02190790_15121	5	5	n02128385_20264	3	3	43	74.151641
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	82.117668
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n04252077_10859	10	10	n03710193_22225	8	8	98	90.847344
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	98.116815
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n03710193_22225	8	8	n02882301_14188	7	7	77	106.129518
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02139199_10398	4	4	n03716966_28524	9	9	39	114.080217
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n01443537_22563	1	1	n01621127_19020	2	2	2	122.147042
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n03710193_22225	8	8	n01621127_19020	2	2	72	130.132077
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n02190790_15121	5	5	n02690373_7713	6	6	46	138.148405
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02128385_20264	3	3	n02690373_7713	6	6	26	146.198247
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n02690373_7713	6	6	n01621127_19020	2	2	52	162.227109
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n01443537_22563	1	1	n02882301_14188	7	7	7	170.143708
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n04252077_10859	10	10	n02690373_7713	6	6	96	178.160484
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n01443537_22563	1	1	n02128385_20264	3	3	3	186.176915
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n02128385_20264	3	3	n03710193_22225	8	8	28	194.129051
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n01443537_22563	1	1	n02190790_15121	5	5	5	218.244394
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	226.173076
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n03716966_28524	9	9	n02690373_7713	6	6	86	234.124191
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n03716966_28524	9	9	n02882301_14188	7	7	87	242.157737
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02139199_10398	4	4	n04252077_10859	10	10	40	258.090891
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02190790_15121	5	5	n02139199_10398	4	4	44	266.154707
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
