onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n04233124_14971	118	940	0.000000
40	8	1	n02692877_10393	40	313	0.000000
48	8	1	n03646296_9175	88	704	0.000000
56	8	1	n07756951_15873	145	1156	0.000000
64	8	1	n03359137_41860	66	527	0.000000
72	8	1	n02481823_5715	37	295	0.000000
80	8	2	n02481823_5715	37	295	81.033115
88	8	1	n03445777_10782	72	570	0.000000
96	8	1	n03541923_4023	79	630	0.000000
104	8	1	n13111881_6054	150	1197	0.000000
112	8	1	n02084071_30865	22	175	0.000000
120	8	1	n02233338_3494	26	206	0.000000
128	8	1	n04154565_15261	113	900	0.000000
136	8	1	n02317335_14310	28	218	0.000000
144	8	1	n02843158_6490	49	389	0.000000
152	8	1	n02808440_43249	46	366	0.000000
160	8	1	n03918737_16966	101	803	0.000000
168	8	1	n04273569_18096	122	974	0.000000
176	8	1	n03793489_16155	97	773	0.000000
184	8	1	n03472535_1417	74	586	0.000000
192	8	1	n02432983_16049	32	250	0.000000
200	8	1	n01970164_26421	17	133	0.000000
208	8	1	n04376876_28833	127	1015	0.000000
216	8	1	n01963571_11908	16	121	0.000000
224	8	1	n04401680_24985	129	1028	0.000000
232	8	2	n04401680_24985	129	1028	233.030131
240	8	1	n03394916_19217	67	529	0.000000
248	8	1	n03982430_15760	104	825	0.000000
256	8	1	n03483823_6332	75	596	0.000000
264	8	1	n02508213_10059	39	305	0.000000
272	8	1	n04409806_13419	131	1041	0.000000
280	8	1	n01833805_13294	12	94	0.000000
288	8	1	n01704323_10239	5	34	0.000000
296	8	1	n02236241_6498	27	213	0.000000
304	8	1	n04398044_35327	128	1024	0.000000
312	8	1	n04123740_16246	111	886	0.000000
320	8	1	n04225987_7933	117	936	0.000000
328	8	2	n04225987_7933	117	936	329.028252
336	8	1	n02998003_7121	54	431	0.000000
344	8	1	n02814860_30610	47	372	0.000000
352	8	1	n03255030_7581	62	495	0.000000
360	8	1	n03543603_6861	80	637	0.000000
368	8	2	n03543603_6861	80	637	369.027603
376	8	1	n03649909_42614	89	712	0.000000
384	8	1	n03496296_4945	77	615	0.000000
392	8	2	n03496296_4945	77	615	396.208947
400	8	1	n03790512_41520	95	760	0.000000
408	8	1	n03950228_32200	103	821	0.000000
416	8	1	n12596148_9625	149	1192	0.000000
424	8	1	n04255586_878	120	960	430.458996
432	8	1	n03607659_5173	83	660	0.000000
440	8	1	n02374451_19966	30	240	0.000000
448	8	1	n04419073_8965	133	1064	0.000000
456	8	1	n04070727_18299	107	851	0.000000
464	8	1	n03436182_3357	71	565	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
