onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n04225987_5124	117	931	0.000000
40	8	1	n03602883_16220	82	654	0.000000
48	8	1	n04168199_9434	114	909	0.000000
56	8	1	n03209910_157	61	482	0.000000
64	8	1	n02808440_1235	46	361	0.000000
72	8	1	n02346627_22283	29	229	0.000000
80	8	1	n02391049_6026	31	246	0.000000
88	8	1	n04009552_12894	105	834	0.000000
96	8	2	n04009552_12894	105	834	97.035148
104	8	1	n11978233_42157	147	1176	0.000000
112	8	1	n04555897_7654	139	1112	0.000000
120	8	1	n03261776_16887	63	498	0.000000
128	8	1	n04086273_12913	108	858	0.000000
136	8	1	n03345487_15782	65	514	0.000000
144	8	1	n04154565_10692	113	897	0.000000
152	8	1	n03609235_10979	84	665	0.000000
160	8	1	n04197391_13706	116	922	0.000000
168	8	1	n02692877_15805	40	316	0.000000
176	8	1	n04591713_6759	141	1127	0.000000
184	8	1	n01664990_16740	4	27	0.000000
192	8	1	n04442312_10246	134	1065	0.000000
200	8	2	n04442312_10246	134	1065	201.032983
208	8	1	n03792782_16817	96	762	0.000000
216	8	1	n03665924_17703	90	713	0.000000
224	8	1	n03359137_39086	66	526	0.000000
232	8	1	n02998003_4611	54	428	0.000000
240	8	1	n02843158_6490	49	389	0.000000
248	8	1	n04320973_7391	125	999	0.000000
256	8	1	n01768244_6450	7	51	0.000000
264	8	1	n04401680_22803	129	1027	0.000000
272	8	1	n03335030_26098	64	509	0.000000
280	8	1	n02503517_4892	38	300	0.000000
288	8	1	n03982430_6951	104	831	0.000000
296	8	2	n03982430_6951	104	831	297.030819
304	8	1	n01877134_11991	14	111	0.000000
312	8	1	n04398044_16414	128	1020	0.000000
320	8	1	n07734744_5146	144	1147	0.000000
328	8	1	n03397947_2934	68	539	0.000000
336	8	1	n04180888_4820	115	918	0.000000
344	8	1	n01645776_9576	3	22	0.000000
352	8	1	n04044716_7225	106	847	0.000000
360	8	1	n04070727_18299	107	851	0.000000
368	8	1	n03623556_5157	86	685	0.000000
376	8	1	n02233338_6133	26	207	0.000000
384	8	1	n03721384_14643	91	721	0.000000
392	8	1	n04409515_8358	130	1040	0.000000
400	8	2	n04409515_8358	130	1040	0.000000
408	8	1	n02054036_9789	19	152	0.000000
416	8	1	n03038480_1066	55	433	0.000000
424	8	1	n01855672_14080	13	99	0.000000
432	8	2	n01855672_14080	13	99	433.028498
440	8	1	n02481823_13867	37	290	0.000000
448	8	1	n04373894_16025	126	1001	0.000000
456	8	1	n02432983_18327	32	251	0.000000
464	8	1	n03950228_37563	103	823	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
