onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02139199_10398	4	4	n02690373_7713	6	6	36	35.301530
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n02128385_20264	3	3	n02190790_15121	5	5	25	65.039651
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02128385_20264	3	3	n01443537_22563	1	1	21	0.000000
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n03716966_28524	9	9	n02882301_14188	7	7	87	82.521851
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n03716966_28524	9	9	n01621127_19020	2	2	82	89.678305
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n04252077_10859	10	10	n03716966_28524	9	9	99	100.387850
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n02882301_14188	7	7	n02882301_14188	7	7	67	110.372087
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	1	n04252077_10859	10	10	n02139199_10398	4	4	94	113.537132
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n02690373_7713	6	6	n04252077_10859	10	10	60	123.972393
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n02128385_20264	3	3	n03710193_22225	8	8	28	128.870658
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n02190790_15121	5	5	n03710193_22225	8	8	48	138.403494
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02882301_14188	7	7	n03710193_22225	8	8	68	147.301643
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n03710193_22225	8	8	n02139199_10398	4	4	74	158.334842
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02128385_20264	3	3	n02690373_7713	6	6	26	174.266612
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n02190790_15121	5	5	n03716966_28524	9	9	49	176.682762
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n01621127_19020	2	2	n04252077_10859	10	10	20	188.966069
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n01443537_22563	1	1	n02690373_7713	6	6	6	194.099121
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n02690373_7713	6	6	n02882301_14188	7	7	57	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	210.901705
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n01443537_22563	1	1	n03716966_28524	9	9	9	227.182240
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n04252077_10859	10	10	n03710193_22225	8	8	98	232.913442
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02882301_14188	7	7	n02139199_10398	4	4	64	243.115481
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n01621127_19020	2	2	n02882301_14188	7	7	17	255.214956
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	0.000000
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n02139199_10398	4	4	n02128385_20264	3	3	33	270.414420
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n02882301_14188	7	7	n02128385_20264	3	3	63	272.813192
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
