onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02128385_20264	3	3	n01621127_19020	2	2	22	36.471875
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n03710193_22225	8	8	n02139199_10398	4	4	74	40.700793
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n02690373_7713	6	6	n01443537_22563	1	1	51	58.889041
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n01621127_19020	2	2	n01443537_22563	1	1	11	66.987344
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	1	n02139199_10398	4	4	n02690373_7713	6	6	36	77.840494
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	1	n02690373_7713	6	6	n02190790_15121	5	5	55	87.374116
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n03710193_22225	8	8	n03716966_28524	9	9	79	90.403174
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n02139199_10398	4	4	n03716966_28524	9	9	39	99.012009
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n01621127_19020	2	2	n02690373_7713	6	6	16	111.637848
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	0.000000
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n03710193_22225	8	8	n01621127_19020	2	2	72	0.000000
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n02139199_10398	4	4	n01621127_19020	2	2	32	141.102822
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	1	n01443537_22563	1	1	n02128385_20264	3	3	3	0.000000
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n04252077_10859	10	10	n01621127_19020	2	2	92	155.687807
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n02128385_20264	3	3	n02882301_14188	7	7	27	0.000000
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	2	n04252077_10859	10	10	n02190790_15121	5	5	95	0.000000
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n02882301_14188	7	7	n02690373_7713	6	6	66	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n03716966_28524	9	9	n02128385_20264	3	3	83	211.313206
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n01621127_19020	2	2	n02882301_14188	7	7	17	222.900512
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	0.000000
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n04252077_10859	10	10	n02128385_20264	3	3	93	235.599719
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n01443537_22563	1	1	n03710193_22225	8	8	8	0.000000
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	250.562040
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n02139199_10398	4	4	n04252077_10859	10	10	40	258.713125
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n01621127_19020	2	2	n02190790_15121	5	5	15	0.000000
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	1	n02190790_15121	5	5	n03710193_22225	8	8	48	275.778136
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
