onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	1	n01443537_22563	1	1	n01621127_19020	2	2	2	33.793928
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	1	n02128385_20264	3	3	n04252077_10859	10	10	30	41.734717
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	2	n02882301_14188	7	7	n02690373_7713	6	6	66	48.658515
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n02139199_10398	4	4	n02882301_14188	7	7	37	57.508752
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n03716966_28524	9	9	n02139199_10398	4	4	84	65.544354
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	74.143290
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n02190790_15121	5	5	n02128385_20264	3	3	43	80.874144
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n02190790_15121	5	5	n04252077_10859	10	10	50	89.506950
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n01621127_19020	2	2	n01621127_19020	2	2	12	97.542295
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	1	n01621127_19020	2	2	n03716966_28524	9	9	19	106.005312
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n03710193_22225	8	8	n02882301_14188	7	7	77	113.638187
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	122.022131
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n02139199_10398	4	4	n04252077_10859	10	10	40	129.792287
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	1	n03710193_22225	8	8	n02128385_20264	3	3	73	145.571835
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n03716966_28524	9	9	n02690373_7713	6	6	86	153.273835
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n03716966_28524	9	9	n04252077_10859	10	10	90	161.252985
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n02139199_10398	4	4	n02190790_15121	5	5	35	169.689517
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n02139199_10398	4	4	n03710193_22225	8	8	38	177.706987
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n02190790_15121	5	5	n01621127_19020	2	2	42	185.752240
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	1	n03710193_22225	8	8	n04252077_10859	10	10	80	193.636492
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	2	n02139199_10398	4	4	n01621127_19020	2	2	32	200.702755
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n01443537_22563	1	1	n02139199_10398	4	4	4	209.602638
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	1	n02882301_14188	7	7	n04252077_10859	10	10	70	217.815269
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	225.638307
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n02882301_14188	7	7	n01621127_19020	2	2	62	233.900548
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02190790_15121	5	5	n02690373_7713	6	6	46	241.721212
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	248.782663
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	1	n01443537_22563	1	1	n03710193_22225	8	8	8	257.581201
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	273.831585
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
