onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n02841315_24352	48	383	0.000000
40	8	1	n04225987_6162	117	932	0.000000
48	8	1	n03746005_6174	93	741	0.000000
56	8	1	n03436182_12210	71	562	0.000000
64	8	1	n02808440_15163	46	362	0.000000
72	8	1	n03612010_9076	85	680	0.000000
80	8	1	n03335030_10544	64	505	0.000000
88	8	1	n02503517_9095	38	304	0.000000
96	8	1	n02054036_21993	19	149	0.000000
104	8	1	n03085219_3190	59	465	0.000000
112	8	1	n03445777_4123	72	571	0.000000
120	8	2	n03445777_4123	72	571	123.023159
128	8	1	n04419073_7644	133	1063	0.000000
136	8	1	n02974003_3328	53	419	0.000000
144	8	1	n11978233_25018	147	1172	0.000000
152	8	1	n03187595_9726	60	480	0.000000
160	8	1	n02692877_11314	40	314	0.000000
168	8	1	n03541923_2848	79	626	0.000000
176	8	1	n02943871_4136	52	412	0.000000
184	8	1	n01833805_12464	12	92	0.000000
192	8	2	n01833805_12464	12	92	0.000000
200	8	1	n03607659_1318	83	657	0.000000
208	8	1	n01963571_16954	16	123	0.000000
216	8	1	n12596148_6386	149	1189	0.000000
224	8	1	n01704323_10031	5	33	0.000000
232	8	1	n03665924_44847	90	716	0.000000
240	8	1	n02769748_15626	42	329	0.000000
248	8	1	n03815615_29630	98	781	0.000000
256	8	1	n01518878_7346	1	6	0.000000
264	8	2	n01518878_7346	1	6	265.036967
272	8	1	n02802215_13634	45	353	0.000000
280	8	1	n02998003_7121	54	431	0.000000
288	8	1	n04320973_15299	125	996	0.000000
296	8	1	n03602883_15696	82	653	0.000000
304	8	2	n03602883_15696	82	653	305.036148
312	8	1	n04044716_12763	106	842	0.000000
320	8	1	n02814860_33006	47	373	0.000000
328	8	1	n01970164_12603	17	129	0.000000
336	8	1	n04168199_10150	114	905	0.000000
344	8	1	n03472535_10217	74	585	0.000000
352	8	1	n02882647_20819	50	397	0.000000
360	8	1	n03255030_8996	62	496	0.000000
368	8	1	n04373894_43971	126	1006	0.000000
376	8	1	n04409806_4052	131	1044	0.000000
384	8	1	n04409515_1600	130	1034	0.000000
392	8	1	n12582231_21170	148	1179	0.000000
400	8	1	n01768244_8871	7	54	0.000000
408	8	1	n02439033_14148	33	258	0.000000
416	8	1	n03496296_14114	77	612	0.000000
424	8	1	n04398044_14381	128	1019	0.000000
432	8	1	n04197391_11231	116	921	0.000000
440	8	2	n04197391_11231	116	921	441.033531
448	8	1	n04233124_12727	118	937	0.000000
456	8	1	n01787835_13550	11	87	0.000000
464	8	1	n03261776_25824	63	500	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
