onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n04233124_18339	118	943	0.000000
40	8	1	n04482393_24979	137	1094	0.000000
48	8	1	n03394916_36485	67	534	0.000000
56	8	1	n03345487_11865	65	513	0.000000
64	8	1	n02692877_17833	40	317	0.000000
72	8	1	n03607659_1968	83	658	0.000000
80	8	1	n03918737_8191	101	808	0.000000
88	8	1	n04090263_5363	109	870	0.000000
96	8	2	n04090263_5363	109	870	97.036241
104	8	1	n03085219_5196	59	468	0.000000
112	8	1	n02432983_13166	32	249	0.000000
120	8	1	n03079230_22337	57	452	0.000000
128	8	2	n03079230_22337	57	452	129.117038
136	8	1	n07756951_13102	145	1153	0.000000
144	8	1	n02508213_7987	39	312	0.000000
152	8	1	n04376876_7775	127	1016	0.000000
160	8	1	n02843158_9764	49	392	0.000000
168	8	1	n03760671_12753	94	747	0.000000
176	8	1	n03400231_24528	69	548	0.000000
184	8	1	n04044716_19527	106	845	0.000000
192	8	1	n11978233_20269	147	1171	0.000000
200	8	1	n03494278_35790	76	605	0.000000
208	8	2	n03494278_35790	76	605	209.033878
216	8	1	n03038480_199	55	434	0.000000
224	8	1	n01664990_19923	4	30	0.000000
232	8	1	n03543603_2363	80	634	0.000000
240	8	1	n02808440_38805	46	365	0.000000
248	8	1	n02084071_30865	22	175	0.000000
256	8	1	n01944390_16184	15	113	0.000000
264	8	2	n01944390_16184	15	113	265.032827
272	8	1	n03261776_27103	63	501	0.000000
280	8	2	n03261776_27103	63	501	0.000000
288	8	1	n03982430_26431	104	827	0.000000
296	8	1	n02236241_6498	27	213	0.000000
304	8	1	n13111881_6054	150	1197	0.000000
312	8	1	n04146614_10248	112	889	0.000000
320	8	1	n02317335_30508	28	223	0.000000
328	8	1	n04255586_62	120	958	0.000000
336	8	1	n04154565_19381	113	902	0.000000
344	8	1	n02998003_1995	54	425	0.000000
352	8	1	n02766534_10312	41	321	0.000000
360	8	1	n02439033_11666	33	257	0.000000
368	8	1	n01518878_5958	1	5	0.000000
376	8	1	n03436182_5137	71	566	0.000000
384	8	1	n03425413_13788	70	553	0.000000
392	8	1	n04113406_28754	110	879	0.000000
400	8	1	n01645776_9743	3	24	0.000000
408	8	1	n02068974_4003	21	165	0.000000
416	8	1	n04225987_13452	117	930	0.000000
424	8	1	n03721384_6760	91	728	0.000000
432	8	1	n02800213_14662	44	346	0.000000
440	8	1	n03602883_8804	82	656	0.000000
448	8	1	n01787835_10128	11	81	0.000000
456	8	1	n01704323_5092	5	36	0.000000
464	8	1	n04591713_2310	141	1122	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
