onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03445777_6926	72	573	0.000000
40	8	1	n04442312_19042	134	1070	0.000000
48	8	1	n02841315_12821	48	378	0.000000
56	8	1	n03982430_21511	104	826	0.000000
64	8	2	n03982430_21511	104	826	65.038636
72	8	1	n01963571_19280	16	124	0.000000
80	8	1	n02233338_13505	26	202	0.000000
88	8	1	n01833805_12045	12	90	0.000000
96	8	1	n04376876_14622	127	1013	0.000000
104	8	1	n01787835_12178	11	84	0.000000
112	8	1	n03400231_21509	69	547	0.000000
120	8	2	n03400231_21509	69	547	0.000000
128	8	1	n03649909_10010	89	705	0.000000
136	8	1	n01944390_18585	15	114	0.000000
144	8	1	n03467796_862	73	584	0.000000
152	8	1	n02346627_12197	29	226	0.000000
160	8	1	n03918737_4580	101	807	0.000000
168	8	1	n03397947_8954	68	543	0.000000
176	8	1	n01784675_18607	10	77	0.000000
184	8	2	n01784675_18607	10	77	185.036157
192	8	1	n04409806_8542	131	1047	0.000000
200	8	1	n03472535_1417	74	586	0.000000
208	8	1	n12596148_3502	149	1185	0.000000
216	8	1	n02226429_17165	25	198	0.000000
224	8	1	n04477387_7585	136	1086	0.000000
232	8	1	n03261776_31671	63	503	0.000000
240	8	2	n03261776_31671	63	503	241.035123
248	8	1	n02800213_21205	44	349	0.000000
256	8	1	n04497801_11780	138	1097	0.000000
264	8	1	n07734744_8647	144	1152	0.000000
272	8	1	n02885462_13911	51	402	273.034418
280	8	1	n04591713_1761	141	1121	0.000000
288	8	1	n02391049_10452	31	241	0.000000
296	8	1	n02766534_34864	41	327	0.000000
304	8	1	n03646296_7798	88	703	0.000000
312	8	1	n01855672_13449	13	98	0.000000
320	8	1	n03085219_7432	59	471	0.000000
328	8	1	n03665924_37592	90	715	0.000000
336	8	1	n01768244_9890	7	56	0.000000
344	8	1	n04412416_17390	132	1053	0.000000
352	8	1	n02090827_5708	23	181	0.000000
360	8	1	n02055803_4843	20	153	0.000000
368	8	1	n07756951_14073	145	1154	0.000000
376	8	1	n02472293_34273	35	277	0.000000
384	8	1	n04284002_13083	123	978	0.000000
392	8	1	n02692877_31838	40	319	0.000000
400	8	1	n03721384_3497	91	725	0.000000
408	8	1	n02445715_17475	34	269	0.000000
416	8	1	n04373894_41541	126	1005	0.000000
424	8	1	n04086273_14599	108	859	0.000000
432	8	2	n04086273_14599	108	859	433.031287
440	8	1	n04090263_16066	109	867	0.000000
448	8	1	n02054036_19199	19	148	0.000000
456	8	1	n03607659_7355	83	662	0.000000
464	8	1	n01770393_12152	8	58	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
