onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02690373_7713	6	6	n02190790_15121	5	5	55	35.307390
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n03710193_22225	8	8	n02139199_10398	4	4	74	41.239489
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n02190790_15121	5	5	n02128385_20264	3	3	43	49.571313
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	2	n03716966_28524	9	9	n03716966_28524	9	9	89	0.000000
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	0.000000
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n03710193_22225	8	8	n02690373_7713	6	6	76	77.304654
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n01621127_19020	2	2	n04252077_10859	10	10	20	80.690643
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	1	n03710193_22225	8	8	n02128385_20264	3	3	73	89.552529
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	96.658783
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n02190790_15121	5	5	n03716966_28524	9	9	49	104.625654
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02882301_14188	7	7	n03710193_22225	8	8	68	113.067811
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	2	n02139199_10398	4	4	n02128385_20264	3	3	33	128.834950
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	136.803615
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n03710193_22225	8	8	n04252077_10859	10	10	80	144.768453
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	152.702479
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	1	n01621127_19020	2	2	n02139199_10398	4	4	14	161.549985
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	2	n01443537_22563	1	1	n01621127_19020	2	2	2	174.955503
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n02190790_15121	5	5	n02139199_10398	4	4	44	177.518323
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n01443537_22563	1	1	n02128385_20264	3	3	3	185.513462
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n02190790_15121	5	5	n03710193_22225	8	8	48	192.681047
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02690373_7713	6	6	n02882301_14188	7	7	57	201.575484
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	1	n02190790_15121	5	5	n04252077_10859	10	10	50	209.914748
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n02128385_20264	3	3	n03716966_28524	9	9	29	216.848163
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	1	n02882301_14188	7	7	n02882301_14188	7	7	67	0.000000
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02128385_20264	3	3	n04252077_10859	10	10	30	248.662933
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n02690373_7713	6	6	n01443537_22563	1	1	51	256.613380
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	1	n01621127_19020	2	2	n02128385_20264	3	3	13	265.479796
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
