onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
32	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
34	6	2	n02190790_15121	5	5	n02690373_7713	6	6	46	33.375347
40	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
42	6	2	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
48	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
50	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	0.000000
56	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
58	6	1	n02128385_20264	3	3	n04252077_10859	10	10	30	59.492562
64	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
66	6	2	n01621127_19020	2	2	n02690373_7713	6	6	16	64.827701
72	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
74	6	2	n02139199_10398	4	4	n03716966_28524	9	9	39	72.640968
80	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
82	6	2	n02128385_20264	3	3	n03716966_28524	9	9	29	80.776626
88	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
90	6	2	n03716966_28524	9	9	n02190790_15121	5	5	85	95.623116
96	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
98	6	1	n03710193_22225	8	8	n03710193_22225	8	8	78	0.000000
104	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
106	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	109.804704
112	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
114	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	112.873008
120	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
122	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	120.856418
128	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
130	6	1	n01621127_19020	2	2	n01443537_22563	1	1	11	131.338172
136	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
138	6	1	n03710193_22225	8	8	n02139199_10398	4	4	74	138.307105
144	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
146	6	2	n02690373_7713	6	6	n02128385_20264	3	3	53	0.000000
152	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
154	6	1	n03710193_22225	8	8	n02882301_14188	7	7	77	0.000000
160	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
162	6	2	n02139199_10398	4	4	n02690373_7713	6	6	36	164.634625
168	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
170	6	1	n01621127_19020	2	2	n03716966_28524	9	9	19	175.070493
176	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
178	6	1	n02128385_20264	3	3	n01621127_19020	2	2	22	177.552553
184	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
186	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
192	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
194	6	2	n01443537_22563	1	1	n04252077_10859	10	10	10	192.701516
200	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
202	6	1	n02690373_7713	6	6	n04252077_10859	10	10	60	201.469416
208	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
210	6	2	n03710193_22225	8	8	n04252077_10859	10	10	80	0.000000
216	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
218	6	2	n02139199_10398	4	4	n02882301_14188	7	7	37	222.351128
224	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
226	6	2	n02190790_15121	5	5	n02128385_20264	3	3	43	224.767084
232	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
234	6	1	n02882301_14188	7	7	n02690373_7713	6	6	66	235.932944
240	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
242	6	2	n02690373_7713	6	6	n03716966_28524	9	9	59	240.891013
248	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
250	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
256	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
258	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
264	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
266	6	2	n02139199_10398	4	4	n02190790_15121	5	5	35	264.800210
272	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
274	6	2	n01443537_22563	1	1	n03710193_22225	8	8	8	0.000000
280	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
