onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n02503517_9095	38	304	0.000000
40	8	1	n07758680_17888	146	1166	0.000000
48	8	1	n03467796_4268	73	579	0.000000
56	8	2	n03467796_4268	73	579	57.038620
64	8	1	n03792782_21048	96	763	0.000000
72	8	2	n03792782_21048	96	763	73.037510
80	8	1	n03436182_5137	71	566	0.000000
88	8	1	n04409806_7672	131	1046	0.000000
96	8	1	n04009552_15796	105	835	0.000000
104	8	1	n01772222_11060	9	66	0.000000
112	8	1	n01639765_48759	2	15	0.000000
120	8	1	n03496296_14114	77	612	0.000000
128	8	1	n04113406_5900	110	880	0.000000
136	8	1	n03445777_5992	72	572	0.000000
144	8	1	n02508213_5695	39	311	0.000000
152	8	1	n04146614_3266	112	892	0.000000
160	8	1	n01833805_12464	12	92	0.000000
168	8	1	n01704323_8767	5	38	0.000000
176	8	1	n04086273_22571	108	860	0.000000
184	8	1	n04090263_6394	109	871	0.000000
192	8	1	n02692877_17833	40	317	0.000000
200	8	1	n12596148_7468	149	1191	0.000000
208	8	1	n03512147_5054	78	623	0.000000
216	8	1	n03815615_21684	98	780	0.000000
224	8	1	n02481823_13867	37	290	0.000000
232	8	1	n04255586_62	120	958	0.000000
240	8	1	n04555897_5017	139	1111	0.000000
248	8	1	n03642806_18985	87	692	0.000000
256	8	1	n02843158_6490	49	389	0.000000
264	8	1	n02090827_7426	23	182	0.000000
272	8	1	n02802215_19473	45	355	0.000000
280	8	1	n02800213_14662	44	346	0.000000
288	8	1	n03541923_4023	79	630	0.000000
296	8	1	n04254680_43	119	952	0.000000
304	8	1	n03079230_13074	57	449	0.000000
312	8	2	n03079230_13074	57	449	313.025345
320	8	1	n03918737_16966	101	803	0.000000
328	8	1	n03261776_24181	63	499	0.000000
336	8	1	n04320973_14553	125	995	0.000000
344	8	1	n03760671_7895	94	750	0.000000
352	8	1	n03400231_4196	69	550	0.000000
360	8	1	n01726692_30357	6	43	0.000000
368	8	2	n01726692_30357	6	43	369.039704
376	8	1	n03746005_4914	93	739	0.000000
384	8	1	n04233124_13344	118	938	0.000000
392	8	1	n02808440_19589	46	363	0.000000
400	8	1	n03602883_10856	82	650	0.000000
408	8	2	n03602883_10856	82	650	408.503821
416	8	1	n02841315_16314	48	380	0.000000
424	8	1	n04482393_13270	137	1089	0.000000
432	8	1	n03394916_19217	67	529	0.000000
440	8	1	n03649909_10010	89	705	0.000000
448	8	1	n03472535_4373	74	590	0.000000
456	8	1	n03924679_6907	102	814	0.000000
464	8	1	n01770393_10195	8	57	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
