onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03397947_6288	68	541	0.000000
40	8	1	n04086273_22571	108	860	0.000000
48	8	1	n03079230_16134	57	450	0.000000
56	8	1	n03642806_17261	87	691	0.000000
64	8	1	n03543603_8721	80	639	0.000000
72	8	1	n03063599_4784	56	447	0.000000
80	8	1	n03649909_16050	89	708	0.000000
88	8	1	n02374451_11539	30	233	0.000000
96	8	1	n03918737_11347	101	801	0.000000
104	8	1	n04482393_26587	137	1095	0.000000
112	8	1	n03982430_38731	104	830	0.000000
120	8	1	n01664990_13731	4	26	0.000000
128	8	2	n01664990_13731	4	26	0.000000
136	8	1	n04272054_21409	121	962	0.000000
144	8	1	n04009552_17201	105	836	0.000000
152	8	1	n04146614_16469	112	891	0.000000
160	8	2	n04146614_16469	112	891	161.027175
168	8	1	n02885462_17642	51	404	0.000000
176	8	2	n02885462_17642	51	404	177.026354
184	8	1	n04180888_3216	115	916	0.000000
192	8	1	n03345487_6365	65	518	0.000000
200	8	1	n03209910_5373	61	487	0.000000
208	8	1	n02090827_11579	23	178	0.000000
216	8	1	n04313503_19773	124	986	0.000000
224	8	1	n01726692_30357	6	43	0.000000
232	8	1	n03837869_3611	99	785	0.000000
240	8	1	n02233338_9484	26	208	0.000000
248	8	1	n02843158_2978	49	385	0.000000
256	8	1	n02445715_5508	34	271	0.000000
264	8	1	n04587559_11857	140	1115	0.000000
272	8	1	n03085013_22686	58	459	0.000000
280	8	1	n01855672_14199	13	100	0.000000
288	8	1	n04555897_13510	139	1105	0.000000
296	8	1	n03400231_13472	69	545	0.000000
304	8	1	n04442441_1910	135	1073	0.000000
312	8	1	n03721384_36929	91	726	0.000000
320	8	1	n02481823_18421	37	292	0.000000
328	8	1	n03950228_39297	103	824	0.000000
336	8	1	n03483823_8564	75	600	0.000000
344	8	2	n03483823_8564	75	600	0.000000
352	8	1	n01784675_22328	10	79	0.000000
360	8	1	n02068974_2736	21	164	0.000000
368	8	1	n04070727_23827	107	854	0.000000
376	8	1	n02317335_24617	28	222	0.000000
384	8	1	n03623556_6577	86	686	0.000000
392	8	2	n03623556_6577	86	686	393.322177
400	8	1	n04412416_10353	132	1049	0.000000
408	8	1	n02800213_4703	44	351	0.000000
416	8	1	n02508213_10059	39	305	0.000000
424	8	1	n02084071_17818	22	170	0.000000
432	8	1	n04123740_8706	111	888	0.000000
440	8	1	n07756951_15873	145	1156	0.000000
448	8	1	n03359137_16646	66	521	0.000000
456	8	1	n04497801_76	138	1102	0.000000
464	8	1	n03646296_10069	88	697	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
