onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03743279_8976	92	736	0.000000
40	8	1	n04442312_11854	134	1066	0.000000
48	8	1	n07734744_18574	144	1146	0.000000
56	8	1	n01772222_12097	9	68	0.000000
64	8	1	n02432983_24646	32	254	0.000000
72	8	1	n02055803_8152	20	158	0.000000
80	8	1	n03760671_13659	94	748	0.000000
88	8	1	n02236241_1360	27	209	0.000000
96	8	1	n01639765_37122	2	11	0.000000
104	8	1	n03790512_23966	95	757	0.000000
112	8	1	n04113406_10672	110	873	0.000000
120	8	1	n04154565_35063	113	904	0.000000
128	8	1	n02226429_15538	25	197	0.000000
136	8	1	n03792782_13140	96	761	0.000000
144	8	1	n03924679_6907	102	814	0.000000
152	8	1	n04255586_449	120	957	0.000000
160	8	1	n03609235_1655	84	666	0.000000
168	8	1	n02799175_13505	43	338	0.000000
176	8	1	n04254680_1190	119	947	0.000000
184	8	2	n04254680_1190	119	947	186.037348
192	8	1	n04284002_14660	123	979	0.000000
200	8	1	n01877134_11538	14	109	0.000000
208	8	1	n03512147_33515	78	619	0.000000
216	8	1	n04376876_10149	127	1009	0.000000
224	8	1	n03038480_279	55	436	0.000000
232	8	1	n04612026_6008	142	1133	0.000000
240	8	1	n03544143_4767	81	646	0.000000
248	8	1	n04591713_3315	141	1123	0.000000
256	8	1	n01944390_21065	15	120	0.000000
264	8	1	n13111881_28475	150	1196	0.000000
272	8	1	n04273569_13211	122	970	0.000000
280	8	1	n01645776_9693	3	23	0.000000
288	8	2	n01645776_9693	3	23	289.029207
296	8	1	n04090263_24512	109	868	0.000000
304	8	1	n02005790_3943	18	141	0.000000
312	8	1	n01770393_10195	8	57	0.000000
320	8	1	n02131653_7902	24	192	0.000000
328	8	1	n03425413_21315	70	558	0.000000
336	8	2	n03425413_21315	70	558	337.027732
344	8	1	n04401680_17952	129	1025	0.000000
352	8	1	n02766534_15976	41	324	0.000000
360	8	1	n07758680_12418	146	1162	0.000000
368	8	1	n07734017_11666	143	1137	0.000000
376	8	1	n02480855_9990	36	288	0.000000
384	8	1	n03494278_40471	76	607	0.000000
392	8	2	n03494278_40471	76	607	393.027118
400	8	1	n04477387_3641	136	1083	0.000000
408	8	1	n03394916_41444	67	535	0.000000
416	8	1	n02472293_11152	35	273	0.000000
424	8	1	n03886762_14788	100	796	0.000000
432	8	1	n02346627_2234	29	230	0.000000
440	8	1	n03793489_5265	97	774	0.000000
448	8	2	n03793489_5265	97	774	449.025990
456	8	1	n02391049_4569	31	245	0.000000
464	8	1	n03467796_6847	73	582	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
