onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n04497801_760	138	1103	0.000000
40	8	1	n03760671_12018	94	746	0.000000
48	8	1	n13111881_7817	150	1199	0.000000
56	8	1	n04086273_14599	108	859	0.000000
64	8	2	n04086273_14599	108	859	65.034224
72	8	1	n03792782_21048	96	763	0.000000
80	8	1	n04320973_5946	125	998	0.000000
88	8	1	n03950228_20813	103	819	0.000000
96	8	1	n04273569_13211	122	970	0.000000
104	8	1	n02802215_26105	45	357	0.000000
112	8	1	n03665924_17703	90	713	0.000000
120	8	2	n03665924_17703	90	713	121.033091
128	8	1	n04197391_13706	116	922	0.000000
136	8	1	n03400231_2908	69	549	0.000000
144	8	1	n07756951_17047	145	1157	0.000000
152	8	1	n03187595_7260	60	477	0.000000
160	8	1	n03982430_9407	104	832	0.000000
168	8	1	n04225987_6877	117	935	0.000000
176	8	1	n03793489_10094	97	769	0.000000
184	8	2	n03793489_10094	97	769	185.031850
192	8	1	n04409515_11072	130	1033	0.000000
200	8	1	n01877134_10662	14	106	0.000000
208	8	1	n02503517_3324	38	299	0.000000
216	8	1	n02814860_18911	47	371	0.000000
224	8	1	n03255030_18182	62	491	0.000000
232	8	1	n01970164_14781	17	130	0.000000
240	8	2	n01970164_14781	17	130	241.030767
248	8	1	n03085013_23944	58	462	0.000000
256	8	1	n03646296_10069	88	697	0.000000
264	8	1	n04313503_21714	124	988	0.000000
272	8	1	n01855672_15767	13	102	0.000000
280	8	1	n03085219_5599	59	469	0.000000
288	8	1	n03063599_5015	56	448	0.000000
296	8	1	n04146614_10248	112	889	0.000000
304	8	1	n02766534_34864	41	327	0.000000
312	8	1	n03918737_27172	101	806	0.000000
320	8	1	n01639765_47681	2	14	0.000000
328	8	1	n04442441_4452	135	1075	0.000000
336	8	1	n03394916_36485	67	534	0.000000
344	8	1	n03496296_14487	77	614	0.000000
352	8	1	n02054036_19199	19	148	0.000000
360	8	1	n02445715_834	34	272	0.000000
368	8	1	n02432983_31019	32	255	0.000000
376	8	1	n01704323_8767	5	38	0.000000
384	8	1	n02084071_17818	22	170	0.000000
392	8	1	n04482393_13686	137	1090	0.000000
400	8	1	n01787835_12178	11	84	0.000000
408	8	1	n02800213_8939	44	352	0.000000
416	8	1	n03494278_38237	76	606	0.000000
424	8	1	n02233338_17552	26	204	0.000000
432	8	2	n02233338_17552	26	204	433.027058
440	8	1	n02769748_52896	42	336	0.000000
448	8	1	n02998003_7158	54	432	0.000000
456	8	1	n03397947_10813	68	537	0.000000
464	8	1	n03815615_5104	98	782	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
