onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n03483823_8564	75	600	0.000000
40	8	1	n04401680_29505	129	1031	0.000000
48	8	1	n04233124_12727	118	937	0.000000
56	8	1	n04320973_5946	125	998	0.000000
64	8	2	n04320973_5946	125	998	69.394859
72	8	1	n03085219_5599	59	469	0.000000
80	8	1	n03187595_7260	60	477	0.000000
88	8	1	n04477387_7585	136	1086	0.000000
96	8	1	n03746005_4198	93	738	0.000000
104	8	1	n04086273_37855	108	863	0.000000
112	8	1	n12596148_9625	149	1192	0.000000
120	8	2	n12596148_9625	149	1192	0.000000
128	8	1	n04255586_3274	120	955	0.000000
136	8	1	n01784675_22328	10	79	0.000000
144	8	1	n04442441_6478	135	1078	0.000000
152	8	1	n01833805_7892	12	95	0.000000
160	8	1	n02799175_9738	43	344	0.000000
168	8	1	n04412416_8901	132	1056	0.000000
176	8	1	n02236241_7166	27	215	0.000000
184	8	2	n02236241_7166	27	215	185.038662
192	8	1	n04398044_17494	128	1021	0.000000
200	8	1	n03345487_6365	65	518	0.000000
208	8	1	n03886762_18101	100	797	0.000000
216	8	1	n02800213_4703	44	351	0.000000
224	8	1	n02769748_32217	42	332	0.000000
232	8	1	n03607659_1968	83	658	0.000000
240	8	2	n03607659_1968	83	658	0.000000
248	8	1	n02445715_3558	34	270	0.000000
256	8	1	n03063599_3234	56	442	0.000000
264	8	1	n02692877_17833	40	317	0.000000
272	8	1	n02808440_15163	46	362	0.000000
280	8	1	n04113406_25414	110	878	0.000000
288	8	1	n04180888_1515	115	914	0.000000
296	8	1	n03982430_29809	104	828	0.000000
304	8	1	n03397947_10813	68	537	0.000000
312	8	1	n01726692_18809	6	41	0.000000
320	8	1	n04591713_4821	141	1124	0.000000
328	8	1	n03512147_3723	78	620	0.000000
336	8	1	n02843158_4722	49	386	0.000000
344	8	1	n03649909_42614	89	712	0.000000
352	8	1	n01772222_16161	9	72	0.000000
360	8	1	n04272054_48893	121	965	0.000000
368	8	1	n01645776_8522	3	19	0.000000
376	8	1	n01877134_10188	14	105	0.000000
384	8	1	n02055803_4843	20	153	0.000000
392	8	1	n04273569_13211	122	970	0.000000
400	8	1	n04497801_11780	138	1097	0.000000
408	8	1	n03400231_18679	69	546	0.000000
416	8	1	n03079230_8270	57	456	0.000000
424	8	1	n07758680_13497	146	1163	0.000000
432	8	2	n07758680_13497	146	1163	433.042754
440	8	1	n02432983_23132	32	253	0.000000
448	8	1	n02131653_6220	24	191	0.000000
456	8	1	n03541923_2848	79	626	0.000000
464	8	1	n03543603_2363	80	634	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
