onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n02769748_20423	42	330	0.000000
40	8	1	n02802215_19473	45	355	0.000000
48	8	1	n04313503_19773	124	986	0.000000
56	8	1	n03646296_2966	88	699	0.000000
64	8	1	n07756951_18174	145	1159	0.000000
72	8	1	n02432983_20705	32	252	0.000000
80	8	1	n02236241_6815	27	214	0.000000
88	8	1	n03950228_27533	103	820	0.000000
96	8	2	n03950228_27533	103	820	97.022561
104	8	1	n03837869_3611	99	785	0.000000
112	8	1	n03544143_1497	81	643	0.000000
120	8	1	n03982430_29809	104	828	0.000000
128	8	2	n03982430_29809	104	828	129.437132
136	8	1	n02480855_20865	36	286	0.000000
144	8	1	n03335030_26098	64	509	0.000000
152	8	1	n01833805_12155	12	91	0.000000
160	8	1	n03918737_4580	101	807	0.000000
168	8	1	n02005790_3943	18	141	0.000000
176	8	1	n03649909_13625	89	707	0.000000
184	8	1	n04482393_6359	137	1096	0.000000
192	8	1	n03792782_13140	96	761	0.000000
200	8	1	n04233124_17123	118	942	0.000000
208	8	2	n04233124_17123	118	942	210.037088
216	8	1	n03472535_21289	74	588	0.000000
224	8	1	n02084071_34874	22	176	0.000000
232	8	1	n04376876_10149	127	1009	0.000000
240	8	1	n04180888_4820	115	918	0.000000
248	8	1	n01726692_18809	6	41	0.000000
256	8	1	n02799175_16780	43	342	0.000000
264	8	2	n02799175_16780	43	342	269.035945
272	8	1	n03494278_29023	76	603	0.000000
280	8	2	n03494278_29023	76	603	281.035651
288	8	1	n01770393_10195	8	57	0.000000
296	8	1	n04555897_23902	139	1107	0.000000
304	8	1	n04272054_21409	121	962	0.000000
312	8	1	n04225987_6536	117	933	0.000000
320	8	1	n04123740_8706	111	888	0.000000
328	8	1	n04497801_3101	138	1100	0.000000
336	8	1	n02841315_24352	48	383	0.000000
344	8	1	n04373894_43971	126	1006	0.000000
352	8	1	n02814860_33006	47	373	0.000000
360	8	1	n03612010_10712	85	673	0.000000
368	8	1	n04401680_28024	129	1030	0.000000
376	8	1	n02974003_1210	53	417	0.000000
384	8	1	n04412416_11267	132	1050	0.000000
392	8	1	n04154565_10692	113	897	0.000000
400	8	1	n01518878_12028	1	2	0.000000
408	8	1	n02055803_7345	20	156	0.000000
416	8	1	n03496296_12686	77	611	0.000000
424	8	1	n03079230_8270	57	456	0.000000
432	8	1	n02445715_5508	34	271	0.000000
440	8	1	n04273569_17297	122	973	0.000000
448	8	1	n03512147_3723	78	620	0.000000
456	8	1	n04409515_8358	130	1040	0.000000
464	8	1	n03359137_39086	66	526	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
